model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,49,0,class_0,0.9937499999999968,0.9937499999999968,0.9937499999994968,320
EfficientNet_B0,49,1,class_1,0.9815950920245368,0.9999999999999968,0.9907120743029024,320
EfficientNet_B0,49,2,class_2,0.9967948717948685,0.9718749999999969,0.9841772151893703,320
EfficientNet_B0,49,3,class_3,0.6966666666666643,0.653124999999998,0.6741935483865951,320
EfficientNet_B0,49,4,class_4,0.9967426710097687,0.9562499999999969,0.9760765550234204,320
EfficientNet_B0,49,5,class_5,0.9968553459119465,0.9906249999999969,0.9937304075230078,320
EfficientNet_B0,49,6,class_6,0.6467065868263453,0.6749999999999978,0.6605504587150944,320
EfficientNet_B0,49,7,class_7,0.9689440993788789,0.9749999999999969,0.9719626168219268,320
EfficientNet_B0,49,8,class_8,0.9936507936507905,0.9781249999999969,0.9858267716530402,320
EfficientNet_B0,49,9,class_9,0.9937888198757733,0.9999999999999968,0.996884735201989,320
EfficientNet_B0,49,10,class_10,0.9844720496894379,0.9906249999999969,0.9875389408094657,320
EfficientNet_B0,49,11,class_11,0.929824561403506,0.9937499999999968,0.9607250755281985,320
