model,seed,selected_epoch,selection_metric,best_val_f1,best_val_acc,best_val_loss,test_accuracy,test_macro_f1,checkpoint_path
EfficientNet_B0,49,20,best_val_f1_max,0.9452018182675314,0.9455357142857143,0.37047373379790516,0.9315104166666667,0.9313440332628756,/home/yaxin/tacact/outputs_main_experiment_rerun_20260506_185627/parallel_workers/EfficientNet_B0_seed49/subject_seed49/checkpoints/EfficientNet_B0_seed49_best.pt
