split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,43.0,GRU,temporal,0.8419270833333333,0.841815673986329,0.8453223570323227,0.8419270833333307,334.00818209163845,0.013053763541392982,513292.0,0.513292
