model,seed,class_id,class_name,precision,recall,f1,support
GRU,44,0,class_0,0.8599999999999974,0.940624999999997,0.8985074626860655,320
GRU,44,1,class_1,0.8387096774193523,0.8937499999999972,0.8653555219359577,320
GRU,44,2,class_2,0.9589905362775994,0.949999999999997,0.9544740973307372,320
GRU,44,3,class_3,0.7321937321937301,0.8031249999999974,0.7660208643810188,320
GRU,44,4,class_4,0.8295081967213087,0.7906249999999975,0.8095999999994976,320
GRU,44,5,class_5,0.908011869436199,0.9562499999999969,0.931506849314566,320
GRU,44,6,class_6,0.7557251908396917,0.618749999999998,0.6804123711335232,320
GRU,44,7,class_7,0.9470198675496657,0.8937499999999972,0.9196141479094652,320
GRU,44,8,class_8,0.934984520123836,0.943749999999997,0.9393468118190925,320
GRU,44,9,class_9,0.912772585669779,0.915624999999997,0.9141965678622115,320
GRU,44,10,class_10,0.9475308641975279,0.959374999999997,0.95341614906782,320
GRU,44,11,class_11,0.9250814332247527,0.8874999999999972,0.9059011164269294,320
