model,seed,class_id,class_name,precision,recall,f1,support
LSTM,43,0,class_0,0.8714733542319721,0.8687499999999972,0.8701095461653814,320
LSTM,43,1,class_1,0.8664383561643805,0.7906249999999975,0.8267973856204132,320
LSTM,43,2,class_2,0.8301369863013676,0.946874999999997,0.8846715328462149,320
LSTM,43,3,class_3,0.6986754966887394,0.6593749999999979,0.6784565916393697,320
LSTM,43,4,class_4,0.9047619047619018,0.8906249999999971,0.8976377952750876,320
LSTM,43,5,class_5,0.7786259541984712,0.9562499999999969,0.858345021037371,320
LSTM,43,6,class_6,0.6414565826330514,0.7156249999999977,0.6765140324958067,320
LSTM,43,7,class_7,0.8947368421052599,0.7968749999999974,0.842975206611069,320
LSTM,43,8,class_8,0.9512987012986981,0.915624999999997,0.9331210191077773,320
LSTM,43,9,class_9,0.9266666666666635,0.8687499999999972,0.8967741935478847,320
LSTM,43,10,class_10,0.9018404907975431,0.9187499999999971,0.910216718265751,320
LSTM,43,11,class_11,0.9460431654676225,0.8218749999999974,0.8795986622068572,320
