model,seed,class_id,class_name,precision,recall,f1,support
TCN,42,0,class_0,0.8646408839778981,0.9781249999999969,0.9178885630493525,320
TCN,42,1,class_1,0.9570957095709539,0.9062499999999971,0.9309791332258215,320
TCN,42,2,class_2,0.9496855345911919,0.943749999999997,0.9467084639493402,320
TCN,42,3,class_3,0.5910165484633555,0.7812499999999976,0.6729475100937203,320
TCN,42,4,class_4,0.8333333333333309,0.921874999999997,0.8753709198808042,320
TCN,42,5,class_5,0.9484848484848455,0.9781249999999969,0.9630769230764201,320
TCN,42,6,class_6,0.6578947368421028,0.5468749999999982,0.597269624572881,320
TCN,42,7,class_7,0.9103942652329716,0.7937499999999975,0.848080133555426,320
TCN,42,8,class_8,0.8566775244299646,0.8218749999999974,0.8389154704939152,320
TCN,42,9,class_9,0.9427480916030497,0.7718749999999975,0.8487972508586084,320
TCN,42,10,class_10,0.8996960486322161,0.924999999999997,0.9121725731890196,320
TCN,42,11,class_11,0.8143322475570005,0.7812499999999976,0.7974481658687161,320
