split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,44.0,TCN,temporal,0.85078125,0.8501843699430278,0.8597396977302276,0.8507812499999973,2194.196867087856,0.26543629355728626,7281420.0,7.28142
