model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
ResNet18,cnn,0.9114583333333334,0.9118958362224335,0.9139518301888935,0.9114583333333304,1011.5376236848533,0.29775467701256275,11424140.0,11.42414,14.0,0.3162257003755541,0.9345238095238095,0.9334122369626955,2.9178706370294094,342.71567330965297,0.1584850117797032,6309.744932789081
