model,seed,true_label,pred_label,count
ResNet18,46,0,0,314
ResNet18,46,0,1,0
ResNet18,46,0,2,0
ResNet18,46,0,3,0
ResNet18,46,0,4,0
ResNet18,46,0,5,2
ResNet18,46,0,6,1
ResNet18,46,0,7,0
ResNet18,46,0,8,0
ResNet18,46,0,9,0
ResNet18,46,0,10,3
ResNet18,46,0,11,0
ResNet18,46,1,0,0
ResNet18,46,1,1,318
ResNet18,46,1,2,0
ResNet18,46,1,3,0
ResNet18,46,1,4,0
ResNet18,46,1,5,2
ResNet18,46,1,6,0
ResNet18,46,1,7,0
ResNet18,46,1,8,0
ResNet18,46,1,9,0
ResNet18,46,1,10,0
ResNet18,46,1,11,0
ResNet18,46,2,0,3
ResNet18,46,2,1,0
ResNet18,46,2,2,309
ResNet18,46,2,3,0
ResNet18,46,2,4,0
ResNet18,46,2,5,2
ResNet18,46,2,6,0
ResNet18,46,2,7,6
ResNet18,46,2,8,0
ResNet18,46,2,9,0
ResNet18,46,2,10,0
ResNet18,46,2,11,0
ResNet18,46,3,0,9
ResNet18,46,3,1,0
ResNet18,46,3,2,0
ResNet18,46,3,3,228
ResNet18,46,3,4,3
ResNet18,46,3,5,0
ResNet18,46,3,6,79
ResNet18,46,3,7,0
ResNet18,46,3,8,0
ResNet18,46,3,9,1
ResNet18,46,3,10,0
ResNet18,46,3,11,0
ResNet18,46,4,0,15
ResNet18,46,4,1,0
ResNet18,46,4,2,0
ResNet18,46,4,3,0
ResNet18,46,4,4,305
ResNet18,46,4,5,0
ResNet18,46,4,6,0
ResNet18,46,4,7,0
ResNet18,46,4,8,0
ResNet18,46,4,9,0
ResNet18,46,4,10,0
ResNet18,46,4,11,0
ResNet18,46,5,0,0
ResNet18,46,5,1,0
ResNet18,46,5,2,0
ResNet18,46,5,3,0
ResNet18,46,5,4,0
ResNet18,46,5,5,320
ResNet18,46,5,6,0
ResNet18,46,5,7,0
ResNet18,46,5,8,0
ResNet18,46,5,9,0
ResNet18,46,5,10,0
ResNet18,46,5,11,0
ResNet18,46,6,0,6
ResNet18,46,6,1,3
ResNet18,46,6,2,1
ResNet18,46,6,3,73
ResNet18,46,6,4,0
ResNet18,46,6,5,0
ResNet18,46,6,6,237
ResNet18,46,6,7,0
ResNet18,46,6,8,0
ResNet18,46,6,9,0
ResNet18,46,6,10,0
ResNet18,46,6,11,0
ResNet18,46,7,0,2
ResNet18,46,7,1,0
ResNet18,46,7,2,9
ResNet18,46,7,3,1
ResNet18,46,7,4,0
ResNet18,46,7,5,1
ResNet18,46,7,6,0
ResNet18,46,7,7,291
ResNet18,46,7,8,5
ResNet18,46,7,9,0
ResNet18,46,7,10,10
ResNet18,46,7,11,1
ResNet18,46,8,0,0
ResNet18,46,8,1,0
ResNet18,46,8,2,9
ResNet18,46,8,3,0
ResNet18,46,8,4,0
ResNet18,46,8,5,0
ResNet18,46,8,6,0
ResNet18,46,8,7,1
ResNet18,46,8,8,295
ResNet18,46,8,9,0
ResNet18,46,8,10,11
ResNet18,46,8,11,4
ResNet18,46,9,0,0
ResNet18,46,9,1,0
ResNet18,46,9,2,0
ResNet18,46,9,3,0
ResNet18,46,9,4,0
ResNet18,46,9,5,0
ResNet18,46,9,6,0
ResNet18,46,9,7,0
ResNet18,46,9,8,0
ResNet18,46,9,9,319
ResNet18,46,9,10,1
ResNet18,46,9,11,0
ResNet18,46,10,0,0
ResNet18,46,10,1,0
ResNet18,46,10,2,0
ResNet18,46,10,3,0
ResNet18,46,10,4,0
ResNet18,46,10,5,0
ResNet18,46,10,6,0
ResNet18,46,10,7,26
ResNet18,46,10,8,0
ResNet18,46,10,9,3
ResNet18,46,10,10,291
ResNet18,46,10,11,0
ResNet18,46,11,0,3
ResNet18,46,11,1,0
ResNet18,46,11,2,0
ResNet18,46,11,3,9
ResNet18,46,11,4,0
ResNet18,46,11,5,0
ResNet18,46,11,6,31
ResNet18,46,11,7,0
ResNet18,46,11,8,1
ResNet18,46,11,9,3
ResNet18,46,11,10,0
ResNet18,46,11,11,273
