model,display_name,seed,lr,weight_decay,batch_size,epochs,optimizer,scheduler,model_kwargs_json,param_count,best_config_source
TCN,TCN,44,0.0002,0.0001,4,30,AdamW,ReduceLROnPlateau,"{""num_channels"": 384, ""dropout"": 0.0}",7281420.0,best_config_path
