model,seed,selected_epoch,selection_metric,best_val_f1,best_val_acc,best_val_loss,test_accuracy,test_macro_f1,checkpoint_path
CNN_LSTM,51,17,best_val_f1_max,0.9001414472608813,0.9011904761904762,0.5079618298918441,0.91875,0.9189416259827229,/home/yaxin/tacact/outputs_main_experiment_rerun_20260506_185627/parallel_workers/CNN_LSTM_seed51/subject_seed51/checkpoints/CNN_LSTM_seed51_best.pt
