model,display_name,seed,lr,weight_decay,batch_size,epochs,optimizer,scheduler,model_kwargs_json,param_count,best_config_source
LeNet,LeNet,43,0.0005,0.0001,16,30,AdamW,ReduceLROnPlateau,{},73726.0,best_config_path
