model,seed,true_label,pred_label,count
LSTM,48,0,0,250
LSTM,48,0,1,2
LSTM,48,0,2,41
LSTM,48,0,3,0
LSTM,48,0,4,0
LSTM,48,0,5,3
LSTM,48,0,6,3
LSTM,48,0,7,3
LSTM,48,0,8,11
LSTM,48,0,9,1
LSTM,48,0,10,2
LSTM,48,0,11,4
LSTM,48,1,0,0
LSTM,48,1,1,274
LSTM,48,1,2,0
LSTM,48,1,3,1
LSTM,48,1,4,4
LSTM,48,1,5,35
LSTM,48,1,6,0
LSTM,48,1,7,0
LSTM,48,1,8,1
LSTM,48,1,9,3
LSTM,48,1,10,1
LSTM,48,1,11,1
LSTM,48,2,0,13
LSTM,48,2,1,3
LSTM,48,2,2,230
LSTM,48,2,3,0
LSTM,48,2,4,0
LSTM,48,2,5,2
LSTM,48,2,6,1
LSTM,48,2,7,59
LSTM,48,2,8,10
LSTM,48,2,9,0
LSTM,48,2,10,0
LSTM,48,2,11,2
LSTM,48,3,0,5
LSTM,48,3,1,1
LSTM,48,3,2,0
LSTM,48,3,3,201
LSTM,48,3,4,3
LSTM,48,3,5,1
LSTM,48,3,6,77
LSTM,48,3,7,5
LSTM,48,3,8,0
LSTM,48,3,9,2
LSTM,48,3,10,0
LSTM,48,3,11,25
LSTM,48,4,0,18
LSTM,48,4,1,29
LSTM,48,4,2,1
LSTM,48,4,3,0
LSTM,48,4,4,214
LSTM,48,4,5,14
LSTM,48,4,6,1
LSTM,48,4,7,1
LSTM,48,4,8,0
LSTM,48,4,9,40
LSTM,48,4,10,2
LSTM,48,4,11,0
LSTM,48,5,0,3
LSTM,48,5,1,6
LSTM,48,5,2,0
LSTM,48,5,3,0
LSTM,48,5,4,1
LSTM,48,5,5,289
LSTM,48,5,6,0
LSTM,48,5,7,0
LSTM,48,5,8,2
LSTM,48,5,9,0
LSTM,48,5,10,18
LSTM,48,5,11,1
LSTM,48,6,0,2
LSTM,48,6,1,2
LSTM,48,6,2,1
LSTM,48,6,3,66
LSTM,48,6,4,9
LSTM,48,6,5,0
LSTM,48,6,6,207
LSTM,48,6,7,0
LSTM,48,6,8,0
LSTM,48,6,9,8
LSTM,48,6,10,0
LSTM,48,6,11,25
LSTM,48,7,0,2
LSTM,48,7,1,1
LSTM,48,7,2,0
LSTM,48,7,3,0
LSTM,48,7,4,3
LSTM,48,7,5,0
LSTM,48,7,6,1
LSTM,48,7,7,295
LSTM,48,7,8,5
LSTM,48,7,9,1
LSTM,48,7,10,9
LSTM,48,7,11,3
LSTM,48,8,0,5
LSTM,48,8,1,0
LSTM,48,8,2,16
LSTM,48,8,3,0
LSTM,48,8,4,0
LSTM,48,8,5,0
LSTM,48,8,6,0
LSTM,48,8,7,2
LSTM,48,8,8,292
LSTM,48,8,9,0
LSTM,48,8,10,3
LSTM,48,8,11,2
LSTM,48,9,0,0
LSTM,48,9,1,19
LSTM,48,9,2,0
LSTM,48,9,3,0
LSTM,48,9,4,14
LSTM,48,9,5,4
LSTM,48,9,6,1
LSTM,48,9,7,0
LSTM,48,9,8,3
LSTM,48,9,9,267
LSTM,48,9,10,4
LSTM,48,9,11,8
LSTM,48,10,0,1
LSTM,48,10,1,2
LSTM,48,10,2,0
LSTM,48,10,3,0
LSTM,48,10,4,0
LSTM,48,10,5,2
LSTM,48,10,6,0
LSTM,48,10,7,5
LSTM,48,10,8,8
LSTM,48,10,9,2
LSTM,48,10,10,297
LSTM,48,10,11,3
LSTM,48,11,0,1
LSTM,48,11,1,4
LSTM,48,11,2,1
LSTM,48,11,3,18
LSTM,48,11,4,2
LSTM,48,11,5,1
LSTM,48,11,6,48
LSTM,48,11,7,0
LSTM,48,11,8,1
LSTM,48,11,9,13
LSTM,48,11,10,1
LSTM,48,11,11,230
