model,seed,class_id,class_name,precision,recall,f1,support
LSTM,48,0,class_0,0.8333333333333305,0.7812499999999976,0.8064516129027236,320
LSTM,48,1,class_1,0.7988338192419802,0.8562499999999973,0.8265460030160893,320
LSTM,48,2,class_2,0.7931034482758593,0.7187499999999977,0.7540983606552363,320
LSTM,48,3,class_3,0.7027972027972003,0.628124999999998,0.6633663366331627,320
LSTM,48,4,class_4,0.8559999999999965,0.6687499999999978,0.750877192981961,320
LSTM,48,5,class_5,0.823361823361821,0.9031249999999971,0.8614008941872778,320
LSTM,48,6,class_6,0.6106194690265468,0.646874999999998,0.6282245827005607,320
LSTM,48,7,class_7,0.797297297297295,0.921874999999997,0.8550724637676159,320
LSTM,48,8,class_8,0.8768768768768742,0.9124999999999971,0.8943338437973534,320
LSTM,48,9,class_9,0.7922848664688403,0.8343749999999973,0.8127853881273516,320
LSTM,48,10,class_10,0.8813056379821932,0.928124999999997,0.9041095890405934,320
LSTM,48,11,class_11,0.7565789473684185,0.7187499999999977,0.737179487178985,320
