model,seed,best_config_path,hpo_trial_id,hpo_best_val_f1,hpo_best_val_acc,main_best_val_f1,main_test_macro_f1,config_json
CNN_LSTM,44,/home/yaxin/tacact/outputs_phase1_8gpu_ordered_fixed_20260430_183024/final_best_model_configs_with_tuned_transformer.json,3,0.9330062524222136,0.9330357142857144,0.9023950690869805,0.8971346247762506,"{""lr"": 0.0003, ""batch_size"": 32, ""weight_decay"": 0.0001, ""lstm_hidden"": 128, ""dropout"": 0.5}"
