model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
TCN,TCN baseline,46,24,0.0036591867889676777,0.9992261904761904,0.999940476182383,1.2106283240050997,0.8529761904761904,0.8518096929456274,0.8403645833333333,0.8401117605311281,0.8432978938526907,0.8403645833333306,2.083724,887.1973651666194,0.13743264717049897
