model,seed,true_label,pred_label,count
Transformer,51,0,0,251
Transformer,51,0,1,1
Transformer,51,0,2,19
Transformer,51,0,3,4
Transformer,51,0,4,4
Transformer,51,0,5,14
Transformer,51,0,6,10
Transformer,51,0,7,1
Transformer,51,0,8,8
Transformer,51,0,9,2
Transformer,51,0,10,5
Transformer,51,0,11,1
Transformer,51,1,0,6
Transformer,51,1,1,223
Transformer,51,1,2,1
Transformer,51,1,3,2
Transformer,51,1,4,35
Transformer,51,1,5,34
Transformer,51,1,6,4
Transformer,51,1,7,2
Transformer,51,1,8,4
Transformer,51,1,9,4
Transformer,51,1,10,3
Transformer,51,1,11,2
Transformer,51,2,0,9
Transformer,51,2,1,0
Transformer,51,2,2,307
Transformer,51,2,3,0
Transformer,51,2,4,0
Transformer,51,2,5,0
Transformer,51,2,6,0
Transformer,51,2,7,0
Transformer,51,2,8,4
Transformer,51,2,9,0
Transformer,51,2,10,0
Transformer,51,2,11,0
Transformer,51,3,0,9
Transformer,51,3,1,3
Transformer,51,3,2,3
Transformer,51,3,3,200
Transformer,51,3,4,8
Transformer,51,3,5,0
Transformer,51,3,6,83
Transformer,51,3,7,1
Transformer,51,3,8,0
Transformer,51,3,9,2
Transformer,51,3,10,1
Transformer,51,3,11,10
Transformer,51,4,0,30
Transformer,51,4,1,26
Transformer,51,4,2,1
Transformer,51,4,3,9
Transformer,51,4,4,222
Transformer,51,4,5,7
Transformer,51,4,6,4
Transformer,51,4,7,0
Transformer,51,4,8,0
Transformer,51,4,9,21
Transformer,51,4,10,0
Transformer,51,4,11,0
Transformer,51,5,0,6
Transformer,51,5,1,42
Transformer,51,5,2,0
Transformer,51,5,3,1
Transformer,51,5,4,9
Transformer,51,5,5,244
Transformer,51,5,6,1
Transformer,51,5,7,2
Transformer,51,5,8,2
Transformer,51,5,9,1
Transformer,51,5,10,11
Transformer,51,5,11,1
Transformer,51,6,0,4
Transformer,51,6,1,1
Transformer,51,6,2,2
Transformer,51,6,3,80
Transformer,51,6,4,1
Transformer,51,6,5,0
Transformer,51,6,6,225
Transformer,51,6,7,2
Transformer,51,6,8,1
Transformer,51,6,9,0
Transformer,51,6,10,1
Transformer,51,6,11,3
Transformer,51,7,0,7
Transformer,51,7,1,3
Transformer,51,7,2,7
Transformer,51,7,3,1
Transformer,51,7,4,1
Transformer,51,7,5,8
Transformer,51,7,6,3
Transformer,51,7,7,190
Transformer,51,7,8,11
Transformer,51,7,9,4
Transformer,51,7,10,85
Transformer,51,7,11,0
Transformer,51,8,0,17
Transformer,51,8,1,0
Transformer,51,8,2,13
Transformer,51,8,3,1
Transformer,51,8,4,0
Transformer,51,8,5,0
Transformer,51,8,6,0
Transformer,51,8,7,3
Transformer,51,8,8,280
Transformer,51,8,9,0
Transformer,51,8,10,1
Transformer,51,8,11,5
Transformer,51,9,0,9
Transformer,51,9,1,3
Transformer,51,9,2,1
Transformer,51,9,3,8
Transformer,51,9,4,23
Transformer,51,9,5,2
Transformer,51,9,6,5
Transformer,51,9,7,11
Transformer,51,9,8,10
Transformer,51,9,9,236
Transformer,51,9,10,5
Transformer,51,9,11,7
Transformer,51,10,0,21
Transformer,51,10,1,1
Transformer,51,10,2,5
Transformer,51,10,3,1
Transformer,51,10,4,2
Transformer,51,10,5,10
Transformer,51,10,6,6
Transformer,51,10,7,69
Transformer,51,10,8,17
Transformer,51,10,9,6
Transformer,51,10,10,181
Transformer,51,10,11,1
Transformer,51,11,0,0
Transformer,51,11,1,0
Transformer,51,11,2,0
Transformer,51,11,3,8
Transformer,51,11,4,2
Transformer,51,11,5,0
Transformer,51,11,6,13
Transformer,51,11,7,0
Transformer,51,11,8,4
Transformer,51,11,9,9
Transformer,51,11,10,0
Transformer,51,11,11,284
