epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.6515851941846666,0.7269047619047619,0.725627526364821,1.2430614775135405,0.6788690476190476,0.6678727122786668,0.6678727122786668,0.0001,171.73330438509583,171.73330438509583,1.0
2.0,1.013106282764957,0.8419642857142857,0.842450891133503,0.9045295826026372,0.7598214285714285,0.7552899463408663,0.7552899463408663,0.0001,151.97241677343845,323.7057211585343,1.0
3.0,0.7851815782132603,0.8839285714285714,0.8836917751353478,0.8582858640523184,0.8011904761904762,0.7987423985261506,0.7987423985261506,0.0001,147.20263233035803,470.9083534888923,1.0
4.0,0.660701542709555,0.929404761904762,0.9286257486436685,0.6224151000380516,0.8866071428571428,0.8850066262848455,0.8850066262848455,0.0001,146.24641435220838,617.1547678411007,1.0
5.0,0.5834510468301319,0.9519047619047619,0.9518389936928143,0.6372195651133855,0.88125,0.8810818734786746,0.8810818734786746,0.0001,151.34948155097663,768.5042493920773,0.0
6.0,0.519745490749677,0.9722619047619048,0.972208197082218,0.6061512012566839,0.9,0.9001071932147707,0.9001071932147707,0.0001,148.62338370271027,917.1276330947876,1.0
7.0,0.48407187324194684,0.977202380952381,0.9772006281466844,0.5928328286324228,0.9035714285714286,0.9034627655448512,0.9034627655448512,0.0001,152.26112310029566,1069.3887561950833,1.0
8.0,0.45002219722384496,0.9816666666666667,0.9816363897546205,0.5599698999807948,0.9139880952380952,0.9137970828954557,0.9137970828954557,0.0001,147.5970804374665,1216.9858366325498,1.0
9.0,0.4328628545289948,0.977202380952381,0.9771632694033524,0.6045246299533616,0.893154761904762,0.8933131389269627,0.8933131389269627,0.0001,140.34950468875468,1357.3353413213044,0.0
10.0,0.4099440375112352,0.9873809523809524,0.9873829602540946,0.6017315160660517,0.9101190476190476,0.9103343253294612,0.9103343253294612,0.0001,128.1416069380939,1485.4769482593983,0.0
