split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,49.0,GRU,temporal,0.8424479166666666,0.8430099684990312,0.8451850125158903,0.842447916666664,577.4174919817597,0.04154204507358372,513292.0,0.513292
