model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
TCN,temporal,0.8393229166666667,0.839535540743498,0.8439120036096868,0.8393229166666639,884.0166103895754,0.1518548873718828,2083724.0,2.083724,22.0,1.4596629447536467,0.8681547619047619,0.8703927376301578,5.162406899034977,193.7080938325363,0.21105780266225338,4738.038524926067
