epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.3022601949600947,0.8655357142857143,0.863512175038642,0.7421099567697161,0.8270833333333333,0.8239686129607598,0.8239686129607598,0.0006,125.68017945811152,125.68017945811152,1.0
2.0,0.7803378703480676,0.9156547619047619,0.9142187151528763,0.6492227630955832,0.8660714285714286,0.8653164533203858,0.8653164533203858,0.0006,103.11249400675297,228.7926734648645,1.0
3.0,0.6546084055162611,0.8848809523809524,0.8676607425951753,0.6786114294614111,0.8452380952380952,0.8267114016985352,0.8267114016985352,0.0006,79.58861757442355,308.38129103928804,0.0
4.0,0.5896756412017913,0.945595238095238,0.9457262228090905,0.6305748223548844,0.8824404761904762,0.8838392767584251,0.8838392767584251,0.0006,107.06115075945854,415.4424417987466,1.0
5.0,0.5385612380362692,0.9544642857142858,0.9542383590095191,0.5564369494716327,0.9008928571428572,0.8995177835693622,0.8995177835693622,0.0006,107.79327712208033,523.2357189208269,1.0
6.0,0.5022948558983349,0.94,0.9400793693007449,0.7226857098795119,0.8532738095238095,0.8546599445465152,0.8546599445465152,0.0006,105.14126087166369,628.3769797924906,0.0
7.0,0.47727735800402504,0.96625,0.966316154702314,0.6074549960948172,0.8952380952380953,0.8958444447054421,0.8958444447054421,0.0006,115.30887535214424,743.6858551446348,0.0
8.0,0.44828101703098844,0.9713095238095238,0.9713213705087033,0.6073784462752796,0.8797619047619047,0.8789934601317412,0.8789934601317412,0.0003,99.97047617286444,843.6563313174993,0.0
9.0,0.3769792459408442,0.9849404761904762,0.9849475245661994,0.5179992892202877,0.9142857142857143,0.9143419479608434,0.9143419479608434,0.0003,93.31680930778384,936.9731406252831,1.0
10.0,0.3651598048493976,0.9899404761904762,0.9899327947557769,0.5425382213933128,0.9157738095238095,0.9157340005602986,0.9157340005602986,0.0003,103.2325889468193,1040.2057295721024,1.0
