model,rank,phase1_trial_id,best_epoch,best_val_f1,best_val_acc,config
EfficientNet_B0,1,12,9,0.9351078086614496,0.9348214285714286,"{""lr"": 0.0007, ""batch_size"": 8, ""weight_decay"": 0.0001, ""best_val_macro_f1"": 0.9351078086614496}"
EfficientNet_B0,2,9,10,0.930498151153002,0.9303571428571428,"{""lr"": 0.0003, ""batch_size"": 8, ""weight_decay"": 0.001, ""best_val_macro_f1"": 0.930498151153002}"
EfficientNet_B0,3,15,9,0.9294078159251146,0.9297619047619048,"{""lr"": 0.0007, ""batch_size"": 8, ""weight_decay"": 0.001, ""best_val_macro_f1"": 0.9294078159251146}"
