epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.2810844505968548,0.8134523809523809,0.8122593839196298,1.1101166025513693,0.65,0.6446655966823197,0.6446655966823197,0.0006,34.15713122114539,34.15713122114539,1.0
2.0,0.7318256980464573,0.9073809523809524,0.9064743311249303,0.9677739977836609,0.7199404761904762,0.7100101156899133,0.7100101156899133,0.0006,12.221993269398808,46.3791244905442,1.0
3.0,0.5502054604178384,0.9486309523809524,0.948741202504129,0.884501782485417,0.7735119047619048,0.7728482289185442,0.7728482289185442,0.0006,19.062821924686432,65.44194641523063,1.0
4.0,0.4678607486827033,0.9785714285714285,0.9785969959927843,0.8401457910026823,0.8065476190476191,0.8077702153507921,0.8077702153507921,0.0006,19.426818035542965,84.8687644507736,1.0
5.0,0.4241513618968782,0.9845833333333334,0.9846016851357668,0.8468383597476142,0.8092261904761905,0.8092802620850121,0.8092802620850121,0.0006,17.357082307338715,102.22584675811231,1.0
6.0,0.39808538944948285,0.9902380952380953,0.9902319438988365,0.8103846672035399,0.8229166666666666,0.8232434165045093,0.8232434165045093,0.0006,18.908569987863302,121.13441674597561,1.0
7.0,0.37481802707626705,0.9871428571428571,0.987151330247463,0.821850925825891,0.81875,0.819481144394857,0.819481144394857,0.0006,18.802360989153385,139.936777735129,0.0
8.0,0.3623567196868715,0.9927976190476191,0.9927986046712903,0.8649450520674388,0.8086309523809524,0.8100070267722304,0.8100070267722304,0.0006,19.512763623148203,159.4495413582772,0.0
9.0,0.3574157706896464,0.9945238095238095,0.99452318064002,0.847476271220616,0.8220238095238095,0.8214617064097164,0.8214617064097164,0.0003,18.945639999583364,178.39518135786057,0.0
10.0,0.33288845090639024,0.9986904761904762,0.9986902372280415,0.8435796238127209,0.8261904761904761,0.8257842248246754,0.8257842248246754,0.0003,18.484494924545288,196.87967628240585,1.0
11.0,0.32289215241159713,0.9994047619047619,0.9994047405774404,0.8324793096099581,0.83125,0.8303593260501229,0.8303593260501229,0.0003,19.572253312915564,216.45192959532142,1.0
12.0,0.3159501068648838,0.9997619047619047,0.9997619047462193,0.8338362472397941,0.8348214285714286,0.8350732620889999,0.8350732620889999,0.00015,20.018311459571123,236.47024105489254,1.0
13.0,0.3122548456986745,0.9998214285714285,0.9998214285633354,0.8360628366470337,0.8336309523809524,0.8337846291796884,0.8337846291796884,0.00015,14.579828994348645,251.05007004924119,0.0
14.0,0.3134001016049158,0.9998809523809524,0.9998809523728592,0.8125417575949714,0.8375,0.8370672253081518,0.8370672253081518,0.00015,16.970080766826868,268.02015081606805,1.0
15.0,0.31134932523682,0.9997619047619047,0.9997619046854808,0.8484917358273552,0.8357142857142857,0.835181312160918,0.835181312160918,7.5e-05,17.343055978417397,285.36320679448545,0.0
16.0,0.3096238826286225,0.9999404761904762,0.999940476182383,0.8377605436813264,0.8369047619047619,0.8367367126032584,0.8367367126032584,7.5e-05,16.02270368486643,301.3859104793519,0.0
17.0,0.3087440600849333,0.9998809523809524,0.9998809523652671,0.8378887507177535,0.8363095238095238,0.8358115010168028,0.8358115010168028,7.5e-05,16.96316751651466,318.34907799586654,0.0
18.0,0.30854905460562027,0.9999404761904762,0.999940476182383,0.8421990686938876,0.8389880952380953,0.8389969331097619,0.8389969331097619,3.75e-05,17.979272658005357,336.3283506538719,1.0
