model,seed,class_id,class_name,precision,recall,f1,support
LSTM,46,0,class_0,0.8446601941747545,0.8156249999999974,0.8298887122411509,320
LSTM,46,1,class_1,0.8691588785046701,0.8718749999999972,0.8705148205923209,320
LSTM,46,2,class_2,0.8499999999999975,0.9562499999999969,0.8999999999994989,320
LSTM,46,3,class_3,0.6711409395973131,0.624999999999998,0.6472491909380098,320
LSTM,46,4,class_4,0.816720257234724,0.7937499999999975,0.8050713153719222,320
LSTM,46,5,class_5,0.823863636363634,0.9062499999999971,0.8630952380947366,320
LSTM,46,6,class_6,0.5905292479108618,0.6624999999999979,0.6244477172307221,320
LSTM,46,7,class_7,0.9077490774907715,0.7687499999999975,0.8324873096441705,320
LSTM,46,8,class_8,0.9470198675496657,0.8937499999999972,0.9196141479094652,320
LSTM,46,9,class_9,0.8495575221238912,0.8999999999999971,0.8740515933227146,320
LSTM,46,10,class_10,0.8937499999999972,0.8937499999999972,0.8937499999994971,320
LSTM,46,11,class_11,0.895973154362413,0.8343749999999973,0.8640776699024103,320
