model,seed,class_id,class_name,precision,recall,f1,support
GRU,46,0,class_0,0.8308157099697859,0.8593749999999972,0.8448540706600196,320
GRU,46,1,class_1,0.9248366013071865,0.8843749999999971,0.9041533546320852,320
GRU,46,2,class_2,0.8235294117647036,0.9624999999999969,0.8876080691637654,320
GRU,46,3,class_3,0.6708074534161469,0.6749999999999978,0.6728971962611799,320
GRU,46,4,class_4,0.8443708609271494,0.7968749999999974,0.8199356913178256,320
GRU,46,5,class_5,0.8297297297297275,0.959374999999997,0.8898550724632681,320
GRU,46,6,class_6,0.6199376947040479,0.621874999999998,0.6209048361929458,320
GRU,46,7,class_7,0.9007633587786225,0.7374999999999976,0.8109965635733852,320
GRU,46,8,class_8,0.9183006535947682,0.8781249999999972,0.8977635782742577,320
GRU,46,9,class_9,0.8964497041420091,0.946874999999997,0.9209726443763973,320
GRU,46,10,class_10,0.898734177215187,0.8874999999999972,0.8930817610057864,320
GRU,46,11,class_11,0.8869863013698599,0.8093749999999974,0.8464052287576681,320
