model,seed,true_label,pred_label,count
MobileNet_V2,49,0,0,319
MobileNet_V2,49,0,1,0
MobileNet_V2,49,0,2,1
MobileNet_V2,49,0,3,0
MobileNet_V2,49,0,4,0
MobileNet_V2,49,0,5,0
MobileNet_V2,49,0,6,0
MobileNet_V2,49,0,7,0
MobileNet_V2,49,0,8,0
MobileNet_V2,49,0,9,0
MobileNet_V2,49,0,10,0
MobileNet_V2,49,0,11,0
MobileNet_V2,49,1,0,0
MobileNet_V2,49,1,1,320
MobileNet_V2,49,1,2,0
MobileNet_V2,49,1,3,0
MobileNet_V2,49,1,4,0
MobileNet_V2,49,1,5,0
MobileNet_V2,49,1,6,0
MobileNet_V2,49,1,7,0
MobileNet_V2,49,1,8,0
MobileNet_V2,49,1,9,0
MobileNet_V2,49,1,10,0
MobileNet_V2,49,1,11,0
MobileNet_V2,49,2,0,1
MobileNet_V2,49,2,1,0
MobileNet_V2,49,2,2,316
MobileNet_V2,49,2,3,0
MobileNet_V2,49,2,4,0
MobileNet_V2,49,2,5,0
MobileNet_V2,49,2,6,0
MobileNet_V2,49,2,7,1
MobileNet_V2,49,2,8,1
MobileNet_V2,49,2,9,0
MobileNet_V2,49,2,10,1
MobileNet_V2,49,2,11,0
MobileNet_V2,49,3,0,0
MobileNet_V2,49,3,1,0
MobileNet_V2,49,3,2,0
MobileNet_V2,49,3,3,222
MobileNet_V2,49,3,4,0
MobileNet_V2,49,3,5,0
MobileNet_V2,49,3,6,95
MobileNet_V2,49,3,7,0
MobileNet_V2,49,3,8,0
MobileNet_V2,49,3,9,0
MobileNet_V2,49,3,10,0
MobileNet_V2,49,3,11,3
MobileNet_V2,49,4,0,4
MobileNet_V2,49,4,1,7
MobileNet_V2,49,4,2,0
MobileNet_V2,49,4,3,0
MobileNet_V2,49,4,4,301
MobileNet_V2,49,4,5,0
MobileNet_V2,49,4,6,8
MobileNet_V2,49,4,7,0
MobileNet_V2,49,4,8,0
MobileNet_V2,49,4,9,0
MobileNet_V2,49,4,10,0
MobileNet_V2,49,4,11,0
MobileNet_V2,49,5,0,0
MobileNet_V2,49,5,1,3
MobileNet_V2,49,5,2,0
MobileNet_V2,49,5,3,1
MobileNet_V2,49,5,4,0
MobileNet_V2,49,5,5,314
MobileNet_V2,49,5,6,0
MobileNet_V2,49,5,7,0
MobileNet_V2,49,5,8,0
MobileNet_V2,49,5,9,0
MobileNet_V2,49,5,10,2
MobileNet_V2,49,5,11,0
MobileNet_V2,49,6,0,0
MobileNet_V2,49,6,1,0
MobileNet_V2,49,6,2,3
MobileNet_V2,49,6,3,102
MobileNet_V2,49,6,4,0
MobileNet_V2,49,6,5,0
MobileNet_V2,49,6,6,206
MobileNet_V2,49,6,7,0
MobileNet_V2,49,6,8,0
MobileNet_V2,49,6,9,0
MobileNet_V2,49,6,10,0
MobileNet_V2,49,6,11,9
MobileNet_V2,49,7,0,0
MobileNet_V2,49,7,1,0
MobileNet_V2,49,7,2,0
MobileNet_V2,49,7,3,0
MobileNet_V2,49,7,4,0
MobileNet_V2,49,7,5,0
MobileNet_V2,49,7,6,0
MobileNet_V2,49,7,7,316
MobileNet_V2,49,7,8,2
MobileNet_V2,49,7,9,0
MobileNet_V2,49,7,10,2
MobileNet_V2,49,7,11,0
MobileNet_V2,49,8,0,0
MobileNet_V2,49,8,1,0
MobileNet_V2,49,8,2,7
MobileNet_V2,49,8,3,0
MobileNet_V2,49,8,4,0
MobileNet_V2,49,8,5,0
MobileNet_V2,49,8,6,0
MobileNet_V2,49,8,7,2
MobileNet_V2,49,8,8,308
MobileNet_V2,49,8,9,0
MobileNet_V2,49,8,10,1
MobileNet_V2,49,8,11,2
MobileNet_V2,49,9,0,0
MobileNet_V2,49,9,1,0
MobileNet_V2,49,9,2,0
MobileNet_V2,49,9,3,0
MobileNet_V2,49,9,4,1
MobileNet_V2,49,9,5,0
MobileNet_V2,49,9,6,0
MobileNet_V2,49,9,7,0
MobileNet_V2,49,9,8,1
MobileNet_V2,49,9,9,318
MobileNet_V2,49,9,10,0
MobileNet_V2,49,9,11,0
MobileNet_V2,49,10,0,0
MobileNet_V2,49,10,1,0
MobileNet_V2,49,10,2,0
MobileNet_V2,49,10,3,0
MobileNet_V2,49,10,4,0
MobileNet_V2,49,10,5,0
MobileNet_V2,49,10,6,0
MobileNet_V2,49,10,7,0
MobileNet_V2,49,10,8,3
MobileNet_V2,49,10,9,0
MobileNet_V2,49,10,10,317
MobileNet_V2,49,10,11,0
MobileNet_V2,49,11,0,0
MobileNet_V2,49,11,1,0
MobileNet_V2,49,11,2,0
MobileNet_V2,49,11,3,0
MobileNet_V2,49,11,4,0
MobileNet_V2,49,11,5,1
MobileNet_V2,49,11,6,0
MobileNet_V2,49,11,7,0
MobileNet_V2,49,11,8,1
MobileNet_V2,49,11,9,1
MobileNet_V2,49,11,10,0
MobileNet_V2,49,11,11,317
