epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,1.7394312468029205,1.4978435219753357,0.49107142857142855,0.4810625885457908,0.00019559508646656385,48.613611191511154,48.613611191511154
2.0,0.8589651127088638,1.117637037139918,0.63125,0.6314886151669753,0.00018281152949374527,36.35443202033639,84.96804321184754
3.0,0.5290056644167219,1.1416958854104104,0.6711309523809523,0.6685414690269892,0.0001629006727063226,58.993790719658136,143.96183393150568
4.0,0.3520463319477581,1.2916097506846114,0.6735119047619048,0.6735806134158598,0.0001378115294937453,59.117846231907606,203.0796801634133
5.0,0.24977574359802973,1.4049462655907041,0.6907738095238095,0.6889158186704701,0.00011,54.90995687618852,257.9896370396018
6.0,0.1777059159534318,1.5665724798427705,0.6982142857142857,0.6976126487983253,8.218847050625475e-05,54.187942657619715,312.1775796972215
7.0,0.13264233652324903,1.6082958636407836,0.7145833333333333,0.7138400189837811,5.7099327293677434e-05,62.549124078825116,374.72670377604663
8.0,0.0949985694814296,1.8681546321058813,0.7053571428571429,0.7044277981804795,3.718847050625474e-05,53.086371552199125,427.81307532824576
9.0,0.07487755144635837,1.9786313157149749,0.700297619047619,0.6994239029315411,2.4404913533436186e-05,53.26357479952276,481.0766501277685
10.0,0.06307285821863583,1.9948035905285078,0.7050595238095239,0.7040933070795786,0.0002,58.75694585964084,539.8335959874094
