split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,ResNet18,cnn,0.9002604166666667,,0.8978534483119556,,0.9081042562287545,,0.9002604166666637,,1412.1044908147305,,0.15824898146092892,,11.42414
