model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
LSTM,LSTM baseline,1.0,,0.9999999999994992,,0.8913690476190477,,0.8915096041151486,,0.83984375,,0.8390624019866246,,1.320204,1847.9839154481888,,0.2240093075670302,
