model,seed,true_label,pred_label,count
GRU,47,0,0,269
GRU,47,0,1,0
GRU,47,0,2,29
GRU,47,0,3,0
GRU,47,0,4,5
GRU,47,0,5,5
GRU,47,0,6,1
GRU,47,0,7,1
GRU,47,0,8,6
GRU,47,0,9,2
GRU,47,0,10,0
GRU,47,0,11,2
GRU,47,1,0,0
GRU,47,1,1,294
GRU,47,1,2,0
GRU,47,1,3,0
GRU,47,1,4,7
GRU,47,1,5,16
GRU,47,1,6,0
GRU,47,1,7,0
GRU,47,1,8,0
GRU,47,1,9,2
GRU,47,1,10,1
GRU,47,1,11,0
GRU,47,2,0,2
GRU,47,2,1,2
GRU,47,2,2,278
GRU,47,2,3,0
GRU,47,2,4,0
GRU,47,2,5,3
GRU,47,2,6,1
GRU,47,2,7,32
GRU,47,2,8,2
GRU,47,2,9,0
GRU,47,2,10,0
GRU,47,2,11,0
GRU,47,3,0,1
GRU,47,3,1,1
GRU,47,3,2,0
GRU,47,3,3,199
GRU,47,3,4,5
GRU,47,3,5,0
GRU,47,3,6,106
GRU,47,3,7,0
GRU,47,3,8,0
GRU,47,3,9,1
GRU,47,3,10,0
GRU,47,3,11,7
GRU,47,4,0,10
GRU,47,4,1,8
GRU,47,4,2,0
GRU,47,4,3,0
GRU,47,4,4,296
GRU,47,4,5,1
GRU,47,4,6,0
GRU,47,4,7,0
GRU,47,4,8,1
GRU,47,4,9,3
GRU,47,4,10,0
GRU,47,4,11,1
GRU,47,5,0,0
GRU,47,5,1,15
GRU,47,5,2,0
GRU,47,5,3,0
GRU,47,5,4,0
GRU,47,5,5,303
GRU,47,5,6,0
GRU,47,5,7,1
GRU,47,5,8,0
GRU,47,5,9,0
GRU,47,5,10,1
GRU,47,5,11,0
GRU,47,6,0,1
GRU,47,6,1,0
GRU,47,6,2,0
GRU,47,6,3,53
GRU,47,6,4,7
GRU,47,6,5,0
GRU,47,6,6,252
GRU,47,6,7,0
GRU,47,6,8,0
GRU,47,6,9,0
GRU,47,6,10,1
GRU,47,6,11,6
GRU,47,7,0,0
GRU,47,7,1,1
GRU,47,7,2,0
GRU,47,7,3,0
GRU,47,7,4,0
GRU,47,7,5,0
GRU,47,7,6,0
GRU,47,7,7,317
GRU,47,7,8,0
GRU,47,7,9,0
GRU,47,7,10,2
GRU,47,7,11,0
GRU,47,8,0,7
GRU,47,8,1,1
GRU,47,8,2,1
GRU,47,8,3,0
GRU,47,8,4,0
GRU,47,8,5,1
GRU,47,8,6,0
GRU,47,8,7,1
GRU,47,8,8,287
GRU,47,8,9,2
GRU,47,8,10,5
GRU,47,8,11,15
GRU,47,9,0,3
GRU,47,9,1,22
GRU,47,9,2,0
GRU,47,9,3,0
GRU,47,9,4,57
GRU,47,9,5,0
GRU,47,9,6,0
GRU,47,9,7,0
GRU,47,9,8,0
GRU,47,9,9,232
GRU,47,9,10,6
GRU,47,9,11,0
GRU,47,10,0,0
GRU,47,10,1,1
GRU,47,10,2,0
GRU,47,10,3,0
GRU,47,10,4,0
GRU,47,10,5,3
GRU,47,10,6,1
GRU,47,10,7,3
GRU,47,10,8,0
GRU,47,10,9,1
GRU,47,10,10,311
GRU,47,10,11,0
GRU,47,11,0,0
GRU,47,11,1,0
GRU,47,11,2,0
GRU,47,11,3,22
GRU,47,11,4,0
GRU,47,11,5,0
GRU,47,11,6,31
GRU,47,11,7,4
GRU,47,11,8,2
GRU,47,11,9,7
GRU,47,11,10,0
GRU,47,11,11,254
