model,seed,class_id,class_name,precision,recall,f1,support
GRU,47,0,class_0,0.918088737201362,0.8406249999999973,0.8776508972262517,320
GRU,47,1,class_1,0.8521739130434758,0.9187499999999971,0.8842105263152874,320
GRU,47,2,class_2,0.9025974025973996,0.8687499999999972,0.885350318470835,320
GRU,47,3,class_3,0.726277372262771,0.621874999999998,0.6700336700331707,320
GRU,47,4,class_4,0.7851458885941623,0.924999999999997,0.849354375896201,320
GRU,47,5,class_5,0.9126506024096357,0.946874999999997,0.9294478527602333,320
GRU,47,6,class_6,0.6428571428571411,0.7874999999999975,0.707865168538829,320
GRU,47,7,class_7,0.8830083565459584,0.9906249999999969,0.9337260677461852,320
GRU,47,8,class_8,0.9630872483221443,0.8968749999999971,0.9288025889962612,320
GRU,47,9,class_9,0.9279999999999963,0.7249999999999976,0.8140350877188028,320
GRU,47,10,class_10,0.9510703363914343,0.9718749999999969,0.9613601236471013,320
GRU,47,11,class_11,0.8912280701754354,0.7937499999999975,0.8396694214871022,320
