model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,42,0,class_0,0.9844720496894379,0.9906249999999969,0.9875389408094657,320
EfficientNet_B0,42,1,class_1,0.9999999999999968,0.9999999999999968,0.9999999999994968,320
EfficientNet_B0,42,2,class_2,0.9667673716012055,0.9999999999999968,0.9831029185862866,320
EfficientNet_B0,42,3,class_3,0.7328244274809141,0.8999999999999971,0.8078541374469083,320
EfficientNet_B0,42,4,class_4,0.996884735202489,0.9999999999999968,0.9984399375970007,320
EfficientNet_B0,42,5,class_5,0.9999999999999968,0.9906249999999969,0.9952904238613492,320
EfficientNet_B0,42,6,class_6,0.8669354838709643,0.6718749999999979,0.757042253520632,320
EfficientNet_B0,42,7,class_7,0.8634538152610407,0.6718749999999979,0.7557117750434418,320
EfficientNet_B0,42,8,class_8,0.7953964194373381,0.9718749999999969,0.8748241912793899,320
EfficientNet_B0,42,9,class_9,0.9901639344262262,0.943749999999997,0.9663999999994972,320
EfficientNet_B0,42,10,class_10,0.9397163120567342,0.8281249999999973,0.8803986710958445,320
EfficientNet_B0,42,11,class_11,0.8421052631578924,0.949999999999997,0.8928046989715989,320
