split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,Transformer,attention,0.70078125,,0.70003786157596,,0.7029981228796257,,0.7007812499999977,,864.9649319369346,,0.035391998244449496,,0.259052
