model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
Transformer,Transformer baseline,0.9978571428571429,,0.9991066920555117,,0.7639880952380952,,0.7623029252849859,,0.70078125,,0.70003786157596,,0.259052,864.9649319369346,,0.035391998244449496,
