model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
MobileNet_V2,MobileNet_V2,0.9956547619047619,,0.9992257367824048,,0.9252976190476191,,0.9256730462295842,,0.93203125,,0.9313260574327734,,2.26142,2078.603156596422,,0.3523934574332088,
