model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
LeNet_LSTM,LeNet-LSTM baseline,44,12,0.326697269706499,0.9930952380952381,0.9958311100012202,0.584863028497923,0.9211309523809523,0.9220793403112326,0.9205729166666666,0.9193433922228772,0.9231474802329899,0.9205729166666639,0.803548,4250.492760008201,0.4125121980905533
