model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
LeNet_LSTM,47,1,1.2587172477417572,0.5581547619047619,0.7384635163652828,0.8369690832637605,0.6845238095238095,0.6564889470758328,0.7730600121120612,0.6736979166666667,0.6517970809479761,0.0006,25.817814379930496
LeNet_LSTM,47,2,0.5681026317320849,0.7755357142857143,0.7993496203475048,0.6691097805187816,0.7529761904761905,0.7515948485879175,0.5784300986056526,0.76953125,0.7708613956888283,0.0006,26.161375435069203
LeNet_LSTM,47,3,0.4283279005452254,0.8311309523809524,0.8422377666272695,0.5942580186894961,0.7907738095238095,0.7860495984848127,0.4741946266187976,0.79765625,0.787178829063177,0.0006,27.154713271185756
LeNet_LSTM,47,4,0.33355028785680185,0.8771428571428571,0.9156386700412193,0.5553595398863157,0.8363095238095238,0.8357571292707595,0.364406370340536,0.8640625,0.8629042377604713,0.0006,26.807119227945805
LeNet_LSTM,47,5,0.28115232399321327,0.9042261904761905,0.9412411148961195,0.5224791361462502,0.8508928571428571,0.8512572029523094,0.3313446532158802,0.8828125,0.8828915860028689,0.0006,25.14468788728118
LeNet_LSTM,47,6,0.22014448635931705,0.9257738095238095,0.9513335522424402,0.4633917259850672,0.8708333333333333,0.8710251190677253,0.3564450646129747,0.87578125,0.8760345177722842,0.0006,22.915674909949303
LeNet_LSTM,47,7,0.17691737504059823,0.9439285714285715,0.9604728068824375,0.47781529006149087,0.8845238095238095,0.8863037379098341,0.37101403733249755,0.8833333333333333,0.8842138029407662,0.0006,22.82660305686295
LeNet_LSTM,47,8,0.16307074012865133,0.9480952380952381,0.9607204908450829,0.5254699506619501,0.874702380952381,0.8763754303528016,0.37935519284801555,0.8825520833333333,0.8832273901576082,0.0006,26.804230701178312
LeNet_LSTM,47,9,0.1292417729096381,0.9610119047619048,0.9740739149732619,0.5453759417381315,0.8556547619047619,0.8546168502144597,0.3002117105798485,0.9091145833333333,0.9095033413596844,0.0003,25.101661663502455
LeNet_LSTM,47,10,0.09433119999025258,0.9730952380952381,0.9756720019827344,0.4889214551785872,0.8779761904761905,0.8771165819658466,0.3152976588889336,0.8997395833333334,0.8994337990546238,0.0003,27.867083594202995
LeNet_LSTM,47,11,0.07258856101067801,0.9792261904761905,0.9875567129772774,0.5317793060360211,0.8818452380952381,0.8829070266039937,0.32786379222525286,0.9026041666666667,0.90285616692772,0.0003,23.526058800518513
LeNet_LSTM,47,12,0.06520879678711465,0.9824404761904761,0.9888648890837883,0.5272899319572996,0.8821428571428571,0.8831592642401153,0.29229023469767224,0.90859375,0.9093002168577976,0.00015,24.719860423356295
LeNet_LSTM,47,13,0.04952452478385017,0.9866071428571429,0.9924393695179661,0.5269470554665618,0.887797619047619,0.8887857264468764,0.30038361677822345,0.9122395833333333,0.912406193933763,0.00015,24.686868401244283
LeNet_LSTM,47,14,0.04307585324341354,0.9890476190476191,0.9926800584274885,0.5680455093793128,0.8806547619047619,0.8822637593312489,0.33409830284654163,0.9083333333333333,0.9090157161241376,0.00015,24.582933297380805
LeNet_LSTM,47,15,0.03643223507322739,0.9910119047619048,0.9945236435291133,0.6024444770256412,0.8794642857142857,0.8810507938380395,0.354777087122784,0.9026041666666667,0.9031971328328391,7.5e-05,25.340579183772206
LeNet_LSTM,47,16,0.03210638920305573,0.9926785714285714,0.9954159452530321,0.5871338551564674,0.8806547619047619,0.8818648110215243,0.3593730766151566,0.9046875,0.9047706855231211,7.5e-05,25.353998135775328
LeNet_LSTM,47,17,0.029097087114709413,0.9933928571428572,0.9959521185248349,0.5888012463193653,0.881547619047619,0.8829233175704937,0.3514093639678322,0.9059895833333333,0.9063429490227292,7.5e-05,23.952033903449774
LeNet_LSTM,47,18,0.025800628545109762,0.9943452380952381,0.9955359703797373,0.596962176562686,0.8889880952380952,0.8904993102244193,0.3731282991124317,0.9075520833333334,0.9078387631091619,3.75e-05,24.575766429305077
LeNet_LSTM,47,19,0.025032940550845387,0.9947619047619047,0.9967262166077581,0.6140240374897119,0.881547619047619,0.8832067532912902,0.3776150039465089,0.9028645833333333,0.90320529433723,3.75e-05,24.685838758945465
LeNet_LSTM,47,20,0.022273787428331013,0.9956547619047619,0.9969642988734804,0.6156902346671337,0.8851190476190476,0.886626391159862,0.3805023348686518,0.9052083333333333,0.9055017858490227,3.75e-05,23.99998774752021
LeNet_LSTM,47,21,0.021437039159719933,0.9963690476190477,0.9970830740385095,0.6158120375836179,0.88125,0.8828827029485793,0.3904767379252007,0.9,0.9001895898977139,1.875e-05,25.186876049265265
LeNet_LSTM,47,22,0.021584189203018925,0.9957738095238096,0.9975000175919307,0.6127771321307158,0.8854166666666666,0.8869209243812669,0.3802257120386154,0.9052083333333333,0.905434722254942,1.875e-05,25.3433994371444
LeNet_LSTM,47,23,0.019865970470776123,0.9959523809523809,0.9976191127227311,0.6105529842720855,0.8872023809523809,0.8886969094065803,0.3719374401232926,0.9075520833333334,0.9077890059801655,1.875e-05,27.454683309420943
LeNet_LSTM,47,24,0.020545790673095463,0.9959523809523809,0.9974404400218339,0.6151193019246594,0.8860119047619047,0.8874160350415448,0.3710000589567547,0.9065104166666667,0.9067251201015084,9.375e-06,24.45964489504695
LeNet_LSTM,47,25,0.018687526996428068,0.9967857142857143,0.9976786843962024,0.616617953582179,0.8863095238095238,0.8877394747191167,0.3716177041768484,0.9065104166666667,0.9067234556789648,9.375e-06,25.012814920395613
