model,display_name,train_acc_mean,train_acc_std,train_f1_mean,train_f1_std,val_acc_mean,val_acc_std,val_f1_mean,val_f1_std,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,params_m,train_time_sec_mean,train_time_sec_std,inference_ms_mean,inference_ms_std
Transformer,Transformer baseline,0.9977976190476191,,0.9987489655844725,,0.76875,,0.7668193808224756,,0.7127604166666667,,0.7065450507457571,,0.259052,957.9959158655256,,0.19634761847555637,
