model,display_name,seed,lr,weight_decay,batch_size,epochs,optimizer,scheduler,model_kwargs_json,param_count,best_config_source
CNN_LSTM,CNN_LSTM,49,0.0003,0.0001,32,25,AdamW,ReduceLROnPlateau,"{""lstm_hidden"": 128, ""dropout"": 0.5}",11500492.0,best_config_path
