model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
LeNet,48,1,0.8390546176547096,0.7105952380952381,0.8369529830103022,0.8290440377734957,0.7452380952380953,0.7426711393716484,0.770524989402232,0.72578125,0.7237574100661273,0.0005,30.332824263721704
LeNet,48,2,0.39932644055003214,0.8551785714285715,0.8879777561946521,0.6781154892629101,0.7833333333333333,0.7820360008391014,0.6243336150345082,0.78359375,0.7829467905525925,0.0005,29.213183330371976
LeNet,48,3,0.29585976120971497,0.8945238095238095,0.9135034582932798,0.6254739490005055,0.7875,0.7858367896746511,0.6314186910535985,0.7911458333333333,0.7897803755740176,0.0005,27.883269598707557
LeNet,48,4,0.22948056679396403,0.9191666666666667,0.936956549021302,0.5884604731131168,0.8071428571428572,0.8043078296996543,0.5087950518432384,0.8252604166666667,0.8189497337824361,0.0005,27.591131549328566
LeNet,48,5,0.18042642741685821,0.9370238095238095,0.949328876787531,0.6395505840612931,0.8017857142857143,0.7997979579738504,0.5037045720828852,0.8440104166666667,0.8434213643400822,0.0005,28.59989303164184
LeNet,48,6,0.15507432910658064,0.9458928571428571,0.9607482885824014,0.6484382762490506,0.8163690476190476,0.813987969070851,0.5149113918552757,0.8466145833333333,0.8467579025366403,0.0005,26.426027227193117
LeNet,48,7,0.12601261842108907,0.9568452380952381,0.9467144730634902,0.7849595267128843,0.7866071428571428,0.7845731856641236,0.6976330712423078,0.7979166666666667,0.792840120415302,0.00025,26.844223190099
LeNet,48,8,0.07924881827973185,0.9755952380952381,0.9832709483816338,0.5869879312081528,0.8342261904761905,0.8326338997150304,0.5178979063137377,0.8502604166666666,0.8493018707456542,0.00025,29.347081495448947
LeNet,48,9,0.06441056355124428,0.9813690476190476,0.9873099035039653,0.6882164728478528,0.8205357142857143,0.8177079400327241,0.5652741948559803,0.84140625,0.8393538533651363,0.00025,28.19122634641826
LeNet,48,10,0.05814214077024233,0.9839880952380953,0.9873282508709985,0.698390431889233,0.8199404761904762,0.8171610037159974,0.5461228532299477,0.85390625,0.8530884638021222,0.00025,28.21497522480786
LeNet,48,11,0.04941969103046826,0.986845238095238,0.990826862285824,0.6405882995596455,0.8229166666666666,0.82154014639179,0.5569747950954479,0.8432291666666667,0.8419795572573286,0.000125,27.53339151479304
LeNet,48,12,0.031054264236064184,0.9928571428571429,0.9963092169073767,0.6637192746740765,0.8333333333333334,0.8311912533908151,0.5582961845539103,0.8565104166666667,0.8554361841462939,0.000125,27.861641259863973
LeNet,48,13,0.026784528940916062,0.9951190476190476,0.996606322645282,0.6641714293340643,0.8321428571428572,0.8295198649984186,0.5346930242879656,0.8645833333333334,0.8637029200423179,0.000125,27.82258970849216
LeNet,48,14,0.024090062365645454,0.9945238095238095,0.9958913597911357,0.694003546887654,0.8267857142857142,0.8244077668467052,0.5938545281733241,0.8473958333333333,0.8448692852746048,6.25e-05,27.014125231653452
LeNet,48,15,0.01815223861308325,0.9970833333333333,0.9983926420365865,0.7130879459276219,0.8321428571428572,0.8293883816055088,0.5547259690945187,0.8598958333333333,0.8591392203134047,6.25e-05,26.205086374655366
LeNet,48,16,0.015970071298735483,0.9977380952380952,0.9982736550675287,0.7025705515068174,0.8321428571428572,0.8296684315861996,0.5673474954735866,0.8619791666666666,0.8614337046316352,6.25e-05,28.07389166392386
LeNet,48,17,0.014776118745406469,0.9982738095238095,0.9986308004250545,0.7400929914356398,0.8241071428571428,0.8213307943636163,0.5539413216091513,0.8614583333333333,0.860925419624337,3.125e-05,27.56777722015977
LeNet,48,18,0.01243112617305347,0.9986904761904762,0.9989881786630176,0.7144218223045409,0.8300595238095239,0.82739924156376,0.5610709647052621,0.8638020833333333,0.8633541132448009,3.125e-05,26.186979612335563
LeNet,48,19,0.01149822391214825,0.9989880952380953,0.9988092418682492,0.7202875148283229,0.8327380952380953,0.8301664128770653,0.6021924827479476,0.8536458333333333,0.8525843817914706,3.125e-05,25.620677147060633
LeNet,48,20,0.01095553593266578,0.9990476190476191,0.9991666018049098,0.7094431784715978,0.8357142857142857,0.8330704997380313,0.5853361963334465,0.859375,0.8585807878087692,1.5625e-05,29.00977809354663
LeNet,48,21,0.00994324002237547,0.9989880952380953,0.9994048248602784,0.7253869116092184,0.8342261904761905,0.8315798704284983,0.5944906002053661,0.8588541666666667,0.8579993619721207,1.5625e-05,27.13394308462739
LeNet,48,22,0.0095123538232985,0.9993452380952381,0.9993453011192485,0.7294351019322113,0.8327380952380953,0.8301937258712603,0.5965544105181835,0.86015625,0.859274336824344,1.5625e-05,28.095873976126313
LeNet,48,23,0.009340209336507888,0.9992261904761904,0.9994643699511015,0.7369289582758072,0.8327380952380953,0.8300813937030497,0.5963527944635038,0.8583333333333333,0.8574517478807464,7.8125e-06,28.06031341664493
LeNet,48,24,0.008745220282248087,0.9994642857142857,0.9994048248602784,0.732964106447062,0.8315476190476191,0.8289015859738211,0.5875228869943385,0.859375,0.8586994716132476,7.8125e-06,27.386652445420623
LeNet,48,25,0.008634097888356163,0.9994642857142857,0.9994643699511015,0.7226231018072645,0.8342261904761905,0.831832203440325,0.6010003313963656,0.8578125,0.8569769880252954,7.8125e-06,26.601289307698607
