split_mode,seed,model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m
subject,44.0,ResNet18,cnn,0.91875,0.9167735063223241,0.9246268202380081,0.9187499999999971,2301.315577307716,0.4877655766904354,11424140.0,11.42414
