split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,LeNet_LSTM_MotionInput,temporal,0.9322916666666666,,0.9318793788906506,,0.932495974984938,,0.9322916666666637,,1367.1641788817942,,0.46181860379874706,,0.803948
