model,seed,true_label,pred_label,count
TCN,49,0,0,280
TCN,49,0,1,1
TCN,49,0,2,24
TCN,49,0,3,3
TCN,49,0,4,3
TCN,49,0,5,4
TCN,49,0,6,1
TCN,49,0,7,0
TCN,49,0,8,1
TCN,49,0,9,0
TCN,49,0,10,0
TCN,49,0,11,3
TCN,49,1,0,0
TCN,49,1,1,272
TCN,49,1,2,0
TCN,49,1,3,0
TCN,49,1,4,11
TCN,49,1,5,31
TCN,49,1,6,1
TCN,49,1,7,0
TCN,49,1,8,0
TCN,49,1,9,5
TCN,49,1,10,0
TCN,49,1,11,0
TCN,49,2,0,6
TCN,49,2,1,1
TCN,49,2,2,299
TCN,49,2,3,0
TCN,49,2,4,0
TCN,49,2,5,0
TCN,49,2,6,0
TCN,49,2,7,8
TCN,49,2,8,6
TCN,49,2,9,0
TCN,49,2,10,0
TCN,49,2,11,0
TCN,49,3,0,0
TCN,49,3,1,0
TCN,49,3,2,0
TCN,49,3,3,180
TCN,49,3,4,2
TCN,49,3,5,0
TCN,49,3,6,123
TCN,49,3,7,0
TCN,49,3,8,0
TCN,49,3,9,0
TCN,49,3,10,0
TCN,49,3,11,15
TCN,49,4,0,20
TCN,49,4,1,18
TCN,49,4,2,1
TCN,49,4,3,2
TCN,49,4,4,264
TCN,49,4,5,8
TCN,49,4,6,1
TCN,49,4,7,0
TCN,49,4,8,0
TCN,49,4,9,5
TCN,49,4,10,0
TCN,49,4,11,1
TCN,49,5,0,4
TCN,49,5,1,21
TCN,49,5,2,0
TCN,49,5,3,0
TCN,49,5,4,1
TCN,49,5,5,294
TCN,49,5,6,0
TCN,49,5,7,0
TCN,49,5,8,0
TCN,49,5,9,0
TCN,49,5,10,0
TCN,49,5,11,0
TCN,49,6,0,1
TCN,49,6,1,1
TCN,49,6,2,0
TCN,49,6,3,148
TCN,49,6,4,1
TCN,49,6,5,0
TCN,49,6,6,165
TCN,49,6,7,0
TCN,49,6,8,0
TCN,49,6,9,0
TCN,49,6,10,0
TCN,49,6,11,4
TCN,49,7,0,0
TCN,49,7,1,0
TCN,49,7,2,0
TCN,49,7,3,0
TCN,49,7,4,0
TCN,49,7,5,0
TCN,49,7,6,0
TCN,49,7,7,312
TCN,49,7,8,2
TCN,49,7,9,0
TCN,49,7,10,0
TCN,49,7,11,6
TCN,49,8,0,5
TCN,49,8,1,0
TCN,49,8,2,14
TCN,49,8,3,0
TCN,49,8,4,0
TCN,49,8,5,0
TCN,49,8,6,0
TCN,49,8,7,0
TCN,49,8,8,299
TCN,49,8,9,0
TCN,49,8,10,0
TCN,49,8,11,2
TCN,49,9,0,1
TCN,49,9,1,2
TCN,49,9,2,0
TCN,49,9,3,4
TCN,49,9,4,34
TCN,49,9,5,1
TCN,49,9,6,0
TCN,49,9,7,0
TCN,49,9,8,7
TCN,49,9,9,265
TCN,49,9,10,2
TCN,49,9,11,4
TCN,49,10,0,0
TCN,49,10,1,0
TCN,49,10,2,0
TCN,49,10,3,0
TCN,49,10,4,0
TCN,49,10,5,0
TCN,49,10,6,0
TCN,49,10,7,3
TCN,49,10,8,0
TCN,49,10,9,4
TCN,49,10,10,313
TCN,49,10,11,0
TCN,49,11,0,1
TCN,49,11,1,1
TCN,49,11,2,5
TCN,49,11,3,50
TCN,49,11,4,0
TCN,49,11,5,0
TCN,49,11,6,16
TCN,49,11,7,0
TCN,49,11,8,1
TCN,49,11,9,0
TCN,49,11,10,0
TCN,49,11,11,246
