model,seed,class_id,class_name,precision,recall,f1,support
TCN,49,0,class_0,0.8805031446540852,0.8749999999999972,0.877742946707961,320
TCN,49,1,class_1,0.8580441640378521,0.8499999999999973,0.8540031397169227,320
TCN,49,2,class_2,0.8717201166180732,0.934374999999997,0.9019607843132232,320
TCN,49,3,class_3,0.4651162790697662,0.5624999999999982,0.5091937765200121,320
TCN,49,4,class_4,0.8354430379746809,0.8249999999999974,0.8301886792447803,320
TCN,49,5,class_5,0.8698224852070979,0.9187499999999971,0.8936170212760933,320
TCN,49,6,class_6,0.5374592833876204,0.5156249999999983,0.5263157894731826,320
TCN,49,7,class_7,0.9659442724458174,0.9749999999999969,0.9704510108859664,320
TCN,49,8,class_8,0.9462025316455666,0.934374999999997,0.940251572326541,320
TCN,49,9,class_9,0.9498207885304625,0.8281249999999973,0.884808013355092,320
TCN,49,10,class_10,0.9936507936507905,0.9781249999999969,0.9858267716530402,320
TCN,49,11,class_11,0.8754448398576481,0.7687499999999975,0.8186356073206308,320
