model,seed,true_label,pred_label,count
Transformer,49,0,0,234
Transformer,49,0,1,2
Transformer,49,0,2,29
Transformer,49,0,3,5
Transformer,49,0,4,16
Transformer,49,0,5,14
Transformer,49,0,6,12
Transformer,49,0,7,0
Transformer,49,0,8,4
Transformer,49,0,9,3
Transformer,49,0,10,1
Transformer,49,0,11,0
Transformer,49,1,0,2
Transformer,49,1,1,209
Transformer,49,1,2,0
Transformer,49,1,3,5
Transformer,49,1,4,35
Transformer,49,1,5,49
Transformer,49,1,6,1
Transformer,49,1,7,3
Transformer,49,1,8,3
Transformer,49,1,9,10
Transformer,49,1,10,3
Transformer,49,1,11,0
Transformer,49,2,0,13
Transformer,49,2,1,0
Transformer,49,2,2,303
Transformer,49,2,3,1
Transformer,49,2,4,0
Transformer,49,2,5,0
Transformer,49,2,6,0
Transformer,49,2,7,3
Transformer,49,2,8,0
Transformer,49,2,9,0
Transformer,49,2,10,0
Transformer,49,2,11,0
Transformer,49,3,0,1
Transformer,49,3,1,5
Transformer,49,3,2,1
Transformer,49,3,3,163
Transformer,49,3,4,15
Transformer,49,3,5,0
Transformer,49,3,6,117
Transformer,49,3,7,4
Transformer,49,3,8,0
Transformer,49,3,9,9
Transformer,49,3,10,0
Transformer,49,3,11,5
Transformer,49,4,0,25
Transformer,49,4,1,31
Transformer,49,4,2,3
Transformer,49,4,3,7
Transformer,49,4,4,206
Transformer,49,4,5,14
Transformer,49,4,6,6
Transformer,49,4,7,3
Transformer,49,4,8,0
Transformer,49,4,9,21
Transformer,49,4,10,2
Transformer,49,4,11,2
Transformer,49,5,0,8
Transformer,49,5,1,29
Transformer,49,5,2,3
Transformer,49,5,3,0
Transformer,49,5,4,16
Transformer,49,5,5,255
Transformer,49,5,6,2
Transformer,49,5,7,0
Transformer,49,5,8,1
Transformer,49,5,9,2
Transformer,49,5,10,3
Transformer,49,5,11,1
Transformer,49,6,0,1
Transformer,49,6,1,2
Transformer,49,6,2,5
Transformer,49,6,3,129
Transformer,49,6,4,6
Transformer,49,6,5,2
Transformer,49,6,6,163
Transformer,49,6,7,2
Transformer,49,6,8,0
Transformer,49,6,9,5
Transformer,49,6,10,1
Transformer,49,6,11,4
Transformer,49,7,0,13
Transformer,49,7,1,3
Transformer,49,7,2,16
Transformer,49,7,3,6
Transformer,49,7,4,0
Transformer,49,7,5,2
Transformer,49,7,6,2
Transformer,49,7,7,212
Transformer,49,7,8,10
Transformer,49,7,9,7
Transformer,49,7,10,48
Transformer,49,7,11,1
Transformer,49,8,0,10
Transformer,49,8,1,0
Transformer,49,8,2,2
Transformer,49,8,3,0
Transformer,49,8,4,0
Transformer,49,8,5,3
Transformer,49,8,6,0
Transformer,49,8,7,0
Transformer,49,8,8,264
Transformer,49,8,9,0
Transformer,49,8,10,1
Transformer,49,8,11,40
Transformer,49,9,0,7
Transformer,49,9,1,6
Transformer,49,9,2,0
Transformer,49,9,3,10
Transformer,49,9,4,44
Transformer,49,9,5,1
Transformer,49,9,6,3
Transformer,49,9,7,9
Transformer,49,9,8,3
Transformer,49,9,9,229
Transformer,49,9,10,3
Transformer,49,9,11,5
Transformer,49,10,0,10
Transformer,49,10,1,0
Transformer,49,10,2,3
Transformer,49,10,3,5
Transformer,49,10,4,4
Transformer,49,10,5,8
Transformer,49,10,6,1
Transformer,49,10,7,80
Transformer,49,10,8,22
Transformer,49,10,9,6
Transformer,49,10,10,181
Transformer,49,10,11,0
Transformer,49,11,0,1
Transformer,49,11,1,3
Transformer,49,11,2,0
Transformer,49,11,3,23
Transformer,49,11,4,0
Transformer,49,11,5,0
Transformer,49,11,6,10
Transformer,49,11,7,0
Transformer,49,11,8,1
Transformer,49,11,9,10
Transformer,49,11,10,0
Transformer,49,11,11,272
