model,category,accuracy,macro_f1,macro_precision,macro_recall,training_seconds,inference_ms,params,params_m,best_epoch,best_val_loss,best_val_acc,best_val_f1,latency_ms_bs1,throughput_sps_bs1,latency_ms_bs32,throughput_sps_bs32
Transformer,attention,0.70078125,0.70003786157596,0.7029981228796257,0.7007812499999977,864.9649319369346,0.035391998244449496,259052.0,0.259052,22.0,1.814273926141525,0.7639880952380952,0.7623029252849859,0.7301231846213341,1369.6318937175415,0.05604154022876173,17843.906429373586
