model,seed,class_id,class_name,precision,recall,f1,support
Transformer,49,0,class_0,0.7199999999999978,0.7312499999999976,0.7255813953483348,320
Transformer,49,1,class_1,0.7206896551724112,0.653124999999998,0.6852459016388432,320
Transformer,49,2,class_2,0.8301369863013676,0.946874999999997,0.8846715328462149,320
Transformer,49,3,class_3,0.4604519774011286,0.5093749999999984,0.4836795252220517,320
Transformer,49,4,class_4,0.602339181286548,0.6437499999999979,0.6223564954677766,320
Transformer,49,5,class_5,0.732758620689653,0.7968749999999974,0.7634730538917142,320
Transformer,49,6,class_6,0.5141955835962129,0.5093749999999984,0.5117739403448672,320
Transformer,49,7,class_7,0.6708860759493649,0.6624999999999979,0.6666666666661645,320
Transformer,49,8,class_8,0.8571428571428543,0.8249999999999974,0.8407643312096886,320
Transformer,49,9,class_9,0.7582781456953617,0.7156249999999977,0.7363344051441925,320
Transformer,49,10,class_10,0.7448559670781862,0.5656249999999982,0.6429840142090986,320
Transformer,49,11,class_11,0.8242424242424217,0.8499999999999973,0.8369230769225744,320
