model,display_name,seed,selected_epoch,train_loss_at_selected,train_acc_at_selected,train_f1_at_selected,val_loss_at_selected,val_acc_at_selected,val_f1_at_selected,test_accuracy,test_macro_f1,test_macro_precision,test_macro_recall,params_m,train_time_sec,inference_ms
LSTM,LSTM baseline,45,15,0.009777372628450394,0.998452380952381,0.9993451739851239,0.999808614737066,0.8005952380952381,0.8018722319858723,0.84375,0.842613906673905,0.8484622151321227,0.8437499999999973,0.595724,588.0041996054351,0.03980571054853499
