model,display_name,seed,lr,weight_decay,batch_size,epochs,optimizer,scheduler,model_kwargs_json,param_count,best_config_source
LSTM,LSTM,43,0.0006,0.0001,8,30,AdamW,ReduceLROnPlateau,"{""input_proj_dim"": 256, ""hidden_size"": 256, ""num_layers"": 2, ""dropout"": 0.3, ""use_last_only"": false}",1320204.0,best_config_path
