model,seed,class_id,class_name,precision,recall,f1,support
LSTM,43,0,class_0,0.8372781065088732,0.8843749999999971,0.8601823708201664,320
LSTM,43,1,class_1,0.9078014184397131,0.7999999999999975,0.8504983388699311,320
LSTM,43,2,class_2,0.8997050147492598,0.953124999999997,0.9256449165397098,320
LSTM,43,3,class_3,0.6676829268292662,0.6843749999999978,0.6759259259254239,320
LSTM,43,4,class_4,0.8746177370030553,0.8937499999999972,0.8840803709423103,320
LSTM,43,5,class_5,0.8216216216216193,0.949999999999997,0.881159420289355,320
LSTM,43,6,class_6,0.6634615384615363,0.646874999999998,0.6550632911387384,320
LSTM,43,7,class_7,0.9629629629629594,0.8124999999999974,0.8813559322028903,320
LSTM,43,8,class_8,0.924999999999997,0.924999999999997,0.924999999999497,320
LSTM,43,9,class_9,0.9211356466876942,0.9124999999999971,0.9167974882255566,320
LSTM,43,10,class_10,0.9235474006116179,0.943749999999997,0.9335394126733765,320
LSTM,43,11,class_11,0.899999999999997,0.8718749999999972,0.8857142857137829,320
