split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,Transformer,attention,0.6752604166666667,,0.6729611321108844,,0.67815236685323,,0.6752604166666645,,857.0066976752132,,0.06234835600480437,,0.259052
