model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
LeNet_LSTM,43,1,1.238417939784981,0.5870238095238095,0.7988709136963651,0.848449962905475,0.7669642857142858,0.7543082144364329,0.8333893400306503,0.7661458333333333,0.7507607373292392,0.0003,53.183795699849725
LeNet_LSTM,43,2,0.6884967874771073,0.8426190476190476,0.8793168922922158,0.6570256927183696,0.8479166666666667,0.846550385285565,0.7792091343551875,0.8143229166666667,0.8111474456554711,0.0003,50.45134105719626
LeNet_LSTM,43,3,0.5646008846447581,0.8942261904761905,0.9204857447638336,0.5844112020872888,0.8851190476190476,0.8834962816436341,0.6520347192883491,0.8622395833333333,0.8616310626222693,0.0003,51.75161352194846
LeNet_LSTM,43,4,0.5135766607097217,0.9156547619047619,0.9231712103222763,0.5948447050083251,0.8833333333333333,0.8809348750280322,0.6998998007426659,0.8630208333333333,0.8584771166707178,0.0003,50.624530458822846
LeNet_LSTM,43,5,0.4764674242053713,0.9317261904761904,0.9338232524860745,0.6114028118905567,0.8839285714285714,0.8813721029653004,0.640835773696502,0.8890625,0.8864296031648089,0.0003,50.12962406128645
LeNet_LSTM,43,6,0.45003304013184137,0.9445833333333333,0.9561930300391667,0.5889718538238888,0.8991071428571429,0.8991736979614702,0.6453280192489426,0.8872395833333333,0.8871625574964735,0.00015,48.92350433394313
LeNet_LSTM,43,7,0.3963669440292177,0.9645833333333333,0.9796471240280621,0.533142226934433,0.9196428571428571,0.9195918920912404,0.6151997850586971,0.9002604166666667,0.9010189146115998,0.00015,48.532660614699125
LeNet_LSTM,43,8,0.3761706530480158,0.9745238095238096,0.9809564908094724,0.5638855306165559,0.9089285714285714,0.9089172932678373,0.6623463939254483,0.88671875,0.8874580922945451,0.00015,48.90294345095754
LeNet_LSTM,43,9,0.3660115763828868,0.9771428571428571,0.9841163926561151,0.5938400235914049,0.9071428571428571,0.906595629210108,0.6343451863154769,0.9065104166666667,0.9072486422893457,0.00015,49.8388280402869
LeNet_LSTM,43,10,0.35452716525111877,0.9819642857142857,0.9902230042877571,0.5665889717993282,0.9148809523809524,0.914459043114887,0.6260359711945057,0.9127604166666666,0.9127389698702665,7.5e-05,50.73641305975616
LeNet_LSTM,43,11,0.3355071178504399,0.9897619047619047,0.9933887035460528,0.5688574850559235,0.9166666666666666,0.9161426223696342,0.6486018940185507,0.9098958333333333,0.9100848913278533,7.5e-05,49.657595762982965
LeNet_LSTM,43,12,0.3278031532111622,0.992202380952381,0.9954758833266334,0.5747176382513274,0.9166666666666666,0.916153707846551,0.6298698039104541,0.9161458333333333,0.9162594761372725,7.5e-05,52.66641275584698
LeNet_LSTM,43,13,0.32501072262014663,0.9926785714285714,0.9945838984140086,0.6014667777788072,0.9080357142857143,0.907237991690757,0.6716432097057502,0.9083333333333333,0.9074672901406352,3.75e-05,54.04581586457789
LeNet_LSTM,43,14,0.31761643985907234,0.9963690476190477,0.9976784638388886,0.5961633001764616,0.9154761904761904,0.9152505002284065,0.6740680924306314,0.9109375,0.9109451686761174,3.75e-05,48.9481417350471
LeNet_LSTM,43,15,0.31450592581714903,0.9967261904761905,0.9976778207704258,0.6078692969821748,0.9122023809523809,0.911959888550628,0.671751854258279,0.9135416666666667,0.9132317901573702,3.75e-05,51.466748621314764
LeNet_LSTM,43,16,0.31418238490819933,0.9968452380952381,0.9988094585690434,0.6171937880061922,0.9151785714285714,0.9149952599275947,0.6624895812322696,0.91640625,0.9167935003542813,1.875e-05,52.40094330534339
LeNet_LSTM,43,17,0.3112328131142117,0.9982142857142857,0.9993453011115094,0.5964073059814317,0.9223214285714286,0.9221662353162255,0.6733584751685461,0.91640625,0.9164754243695228,1.875e-05,51.346367256715894
LeNet_LSTM,43,18,0.3108102622486296,0.9980357142857142,0.9992857560967724,0.6072712631452651,0.9169642857142857,0.9167001737726247,0.677152645525833,0.9174479166666667,0.9175308889613069,1.875e-05,52.87287886068225
LeNet_LSTM,43,19,0.30923364417893545,0.99875,0.9985714585139632,0.6075193454821904,0.9205357142857142,0.9202812910393452,0.6824672383566698,0.9166666666666666,0.9166570676345415,9.375e-06,51.93458470329642
LeNet_LSTM,43,20,0.3091526168868655,0.9986309523809523,0.9992857985073454,0.598477332506861,0.9220238095238096,0.9218321728611572,0.6756819235781829,0.9177083333333333,0.917714596519399,9.375e-06,49.79291923716664
LeNet_LSTM,43,21,0.30895794476781574,0.9985714285714286,0.9992262745762955,0.5996676179624739,0.9223214285714286,0.9220315389797554,0.6773777830104033,0.9171875,0.9170576037071533,9.375e-06,49.44874646700919
LeNet_LSTM,43,22,0.30794006446997324,0.9989880952380953,0.9992262533329578,0.6016999219854673,0.9211309523809523,0.9209217197492497,0.6806775426492095,0.9177083333333333,0.9177342944507066,4.6875e-06,51.65425834618509
LeNet_LSTM,43,23,0.30775403113592237,0.9990476190476191,0.9994048461947241,0.6140641365732465,0.9163690476190476,0.9160471129500575,0.6812695066134135,0.9169270833333333,0.9167913274831608,4.6875e-06,52.00108861923218
LeNet_LSTM,43,24,0.3071205500477836,0.9991666666666666,0.9994048461947241,0.6117864627213705,0.91875,0.9185874416564263,0.6813872683793306,0.9174479166666667,0.917487523993625,4.6875e-06,49.91180415824056
LeNet_LSTM,43,25,0.30746246569213415,0.9990476190476191,0.9994048461947241,0.6064277599255244,0.9202380952380952,0.9199451018400544,0.6839490998536348,0.9161458333333333,0.916184272090252,2.34375e-06,51.547359919175506
