model,seed,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,test_loss,test_acc,test_f1,lr,epoch_time_sec
MobileNet_V2,42,1,1.0305653422787076,0.6267857142857143,0.8180949097979724,0.5465664252910453,0.7982142857142858,0.7857429166781635,0.6277309746365063,0.7861979166666667,0.7606762172211292,0.0006,64.23196382634342
MobileNet_V2,42,2,0.4468600662691253,0.8426190476190476,0.9097277879702595,0.4203417352738879,0.856547619047619,0.8522455165722335,0.5569467560219589,0.8200520833333333,0.8045547623623975,0.0006,62.499636337161064
MobileNet_V2,42,3,0.33411891620074,0.8850595238095238,0.9236860800506329,0.34208268747301884,0.8776785714285714,0.8733453217846198,0.5527543217883552,0.8278645833333333,0.8120564924006025,0.0006,57.37643097154796
MobileNet_V2,42,4,0.2684594228083179,0.9114285714285715,0.945632364740233,0.3087987098339779,0.8875,0.8870139712316804,0.47438069515910686,0.8705729166666667,0.8684670040566355,0.0006,62.48911264911294
MobileNet_V2,42,5,0.23583590126463344,0.9208333333333333,0.9462978243956442,0.33251469712248805,0.8943452380952381,0.891476384565742,0.4434114624556363,0.87578125,0.8701981821258712,0.0006,56.39635299704969
MobileNet_V2,42,6,0.19752811949167934,0.9363095238095238,0.9713055579271205,0.2728634024562953,0.9101190476190476,0.9107460786473589,0.42366050169569763,0.884375,0.8810019064010043,0.0006,60.433560783043504
MobileNet_V2,42,7,0.17420248981033054,0.9435714285714286,0.9714256146025989,0.3016710332046733,0.8964285714285715,0.8972894662402551,0.43154052562940326,0.8763020833333334,0.8724165166918526,0.0006,62.91154363565147
MobileNet_V2,42,8,0.15474709747093066,0.9522619047619048,0.9744268019828438,0.26981458439066996,0.9038690476190476,0.9045640327270724,0.5154246716867287,0.8802083333333334,0.8761613432922243,0.0006,65.7079586405307
MobileNet_V2,42,9,0.13767818076979546,0.9577380952380953,0.9714645232626377,0.3310214823785313,0.8949404761904762,0.8950000940685102,0.5150178763480574,0.8783854166666667,0.8769052662835891,0.0006,472.119383495301
MobileNet_V2,42,10,0.12537676183950333,0.9626190476190476,0.9832074996170269,0.32403683078341816,0.9026785714285714,0.902143028067734,0.4652148602372885,0.89453125,0.8927489174564536,0.0006,61.84469595551491
MobileNet_V2,42,11,0.11562073504640942,0.9641071428571428,0.966838971226018,0.33310130746485567,0.8991071428571429,0.8980692297079537,0.5155535610050606,0.8666666666666667,0.8648061125083601,0.0003,59.52267961576581
MobileNet_V2,42,12,0.05871052548998878,0.9807142857142858,0.9889511796639093,0.25851358733519547,0.9255952380952381,0.9250119285605715,0.6376298301959877,0.8854166666666666,0.8818318049996728,0.0003,53.497831312939525
MobileNet_V2,42,13,0.04150524869561195,0.9858333333333333,0.9957731268758473,0.2828145353495886,0.9273809523809524,0.9271529226406018,0.5244236733943344,0.89296875,0.8896481495139733,0.0003,58.02604615688324
MobileNet_V2,42,14,0.041841585487127304,0.9871428571428571,0.9972622725038542,0.3004587980920005,0.9181547619047619,0.9179798082138831,0.5602616665659146,0.8919270833333334,0.8903980692410501,0.0003,53.595854826271534
MobileNet_V2,42,15,0.03705859480869202,0.9885714285714285,0.9917190681911517,0.3887463750349801,0.9110119047619047,0.910540114227559,0.8963717147704434,0.87421875,0.8686653857798846,0.00015,59.91528164036572
MobileNet_V2,42,16,0.019468537526471274,0.9933928571428572,0.9993452376469524,0.349487756567927,0.9217261904761904,0.9215414239302256,0.6729987238602242,0.8890625,0.8872745764284442,0.00015,64.08648934587836
MobileNet_V2,42,17,0.013457313258023488,0.9957738095238096,0.9983333458554603,0.46593304351875925,0.9110119047619047,0.9107523448903517,0.820068500160041,0.8856770833333333,0.8838322997599772,0.00015,60.217574108392
MobileNet_V2,42,18,0.012774580050082434,0.9955952380952381,0.9988691890885355,0.3943920189990001,0.9208333333333333,0.920766465849713,0.7396909804025638,0.8908854166666667,0.889353940761219,7.5e-05,60.96205758303404
MobileNet_V2,42,19,0.006698831809418542,0.9980357142857142,0.9999999999994992,0.4021400705435231,0.924404761904762,0.9241769209794582,0.7538983113068601,0.89375,0.8918778193680836,7.5e-05,55.055004488676786
MobileNet_V2,42,20,0.004729111435867491,0.9981547619047619,0.999226181357194,0.3475043432966505,0.9267857142857143,0.926499168905734,0.7193975717320659,0.8940104166666667,0.8916808864901538,7.5e-05,58.288749212399125
MobileNet_V2,42,21,0.004968657990296682,0.998452380952381,0.999880952319713,0.4362187375297965,0.9238095238095239,0.9233948537310775,0.7607398412970838,0.8908854166666667,0.8897447713437256,3.75e-05,55.96369285322726
MobileNet_V2,42,22,0.002042087898367927,0.9994047619047619,0.9999999999994992,0.44813614437556926,0.9235119047619048,0.9229767717741503,0.7843787025554559,0.8940104166666667,0.8920264760890283,3.75e-05,55.61832425929606
MobileNet_V2,42,23,0.0018897713578882671,0.9994642857142857,0.9999999999994992,0.42897722307210645,0.9258928571428572,0.9254511800643207,0.7846252637472276,0.89375,0.8910085296722396,3.75e-05,57.69405497983098
MobileNet_V2,42,24,0.0017446701583408175,0.9994642857142857,0.9999999999994992,0.4700866174224095,0.9255952380952381,0.9252925127436531,0.8457815536249261,0.8963541666666667,0.8939798069093577,1.875e-05,59.2407206390053
MobileNet_V2,42,25,0.0016363503890378134,0.9994642857142857,0.9999999999994992,0.4447062035526677,0.9255952380952381,0.9253073400504993,0.8184290988316728,0.8966145833333333,0.8939936280980069,1.875e-05,60.19972057081759
