epoch,train_loss,val_loss,val_acc,val_f1,lr,epoch_time_s,cum_time_s
1.0,0.9784232858391035,0.4667312984260553,0.8199404761904762,0.8199909280096334,0.001,85.9760507773608,85.9760507773608
2.0,0.43734975958154315,0.34539226274535484,0.8770833333333333,0.8630990122362987,0.001,71.4353022351861,157.4113530125469
3.0,0.32356141656637194,0.4981358242928677,0.8485119047619047,0.8410386845388022,0.001,75.01808015443385,232.42943316698074
4.0,0.2676677439113458,0.24847422493467525,0.9104166666666667,0.9107042248496748,0.001,75.33419133163989,307.76362449862063
5.0,0.22283945267399152,0.25616460011298753,0.9169642857142857,0.9173735318753987,0.001,76.30974100902677,384.0733655076474
6.0,0.18453904385368028,0.22143346488697024,0.9125,0.9131170860358373,0.001,76.03899916447699,460.1123646721244
7.0,0.14815253297487896,0.2853487906381642,0.9071428571428571,0.9068058454309016,0.001,75.874381121248,535.9867457933724
8.0,0.1367907240986824,0.26196754876409345,0.9113095238095238,0.9112122346770412,0.001,73.8877669274807,609.8745127208531
9.0,0.11772215976601555,0.23658247658667106,0.9101190476190476,0.9102272752806849,0.0005,75.28440227732062,685.1589149981737
10.0,0.05741835973092488,0.2631320219770621,0.9157738095238095,0.9160115993173567,0.0005,71.465332493186,756.6242474913597
