epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_f1,val_macro_f1,lr,epoch_time_s,cum_time_s,is_best
1.0,1.430279648190453,0.8289880952380952,0.8258093323473776,0.8634965573038373,0.7604166666666666,0.7574818190510221,0.7574818190510221,0.0003,86.42837399616838,86.42837399616838,1.0
2.0,0.7816569195474897,0.9074404761904762,0.9070996984780941,0.69184540836584,0.8377976190476191,0.8379370375432456,0.8379370375432456,0.0003,59.9899990670383,146.41837306320667,1.0
3.0,0.6173071474404562,0.9342857142857143,0.9343986573251547,0.6436936457951864,0.8592261904761904,0.8597677268481231,0.8597677268481231,0.0003,66.90161538124084,213.31998844444752,1.0
4.0,0.5448162083398728,0.958452380952381,0.9584798591077076,0.5788363723527817,0.8940476190476191,0.8943099341176336,0.8943099341176336,0.0003,62.486303044483066,275.8062914889306,1.0
5.0,0.495827697912852,0.9605357142857143,0.9603702847285708,0.6204089511008489,0.8800595238095238,0.8792091175824419,0.8792091175824419,0.0003,70.73818475939333,346.5444762483239,0.0
6.0,0.4588862008707864,0.9729761904761904,0.9729388606907191,0.5397084422054745,0.9041666666666667,0.904533927180707,0.904533927180707,0.0003,62.58228806592524,409.12676431424916,1.0
7.0,0.4497090014105751,0.9753571428571428,0.9753242190326752,0.569492267710822,0.8907738095238096,0.8908811350275835,0.8908811350275835,0.0003,69.31109754368663,478.4378618579358,0.0
8.0,0.4213652186734336,0.9801785714285715,0.9801845135380701,0.5826100585006532,0.8955357142857143,0.8963136094342072,0.8963136094342072,0.0003,45.13471006043255,523.5725719183683,0.0
9.0,0.40634227150962465,0.9809523809523809,0.9809551798055062,0.5926370099896476,0.89375,0.8942121073408008,0.8942121073408008,0.00015,68.41609350778162,591.98866542615,0.0
10.0,0.35824323319253465,0.9960714285714286,0.9960706234374891,0.5265999222085589,0.9208333333333333,0.9210451223884525,0.9210451223884525,0.00015,68.76871861331165,660.7573840394616,1.0
