model,seed,true_label,pred_label,count
LeNet,50,0,0,266
LeNet,50,0,1,0
LeNet,50,0,2,44
LeNet,50,0,3,6
LeNet,50,0,4,0
LeNet,50,0,5,0
LeNet,50,0,6,1
LeNet,50,0,7,0
LeNet,50,0,8,2
LeNet,50,0,9,1
LeNet,50,0,10,0
LeNet,50,0,11,0
LeNet,50,1,0,0
LeNet,50,1,1,311
LeNet,50,1,2,0
LeNet,50,1,3,0
LeNet,50,1,4,4
LeNet,50,1,5,5
LeNet,50,1,6,0
LeNet,50,1,7,0
LeNet,50,1,8,0
LeNet,50,1,9,0
LeNet,50,1,10,0
LeNet,50,1,11,0
LeNet,50,2,0,5
LeNet,50,2,1,0
LeNet,50,2,2,311
LeNet,50,2,3,0
LeNet,50,2,4,0
LeNet,50,2,5,3
LeNet,50,2,6,1
LeNet,50,2,7,0
LeNet,50,2,8,0
LeNet,50,2,9,0
LeNet,50,2,10,0
LeNet,50,2,11,0
LeNet,50,3,0,0
LeNet,50,3,1,0
LeNet,50,3,2,0
LeNet,50,3,3,224
LeNet,50,3,4,2
LeNet,50,3,5,0
LeNet,50,3,6,94
LeNet,50,3,7,0
LeNet,50,3,8,0
LeNet,50,3,9,0
LeNet,50,3,10,0
LeNet,50,3,11,0
LeNet,50,4,0,4
LeNet,50,4,1,1
LeNet,50,4,2,18
LeNet,50,4,3,0
LeNet,50,4,4,297
LeNet,50,4,5,0
LeNet,50,4,6,0
LeNet,50,4,7,0
LeNet,50,4,8,0
LeNet,50,4,9,0
LeNet,50,4,10,0
LeNet,50,4,11,0
LeNet,50,5,0,5
LeNet,50,5,1,3
LeNet,50,5,2,1
LeNet,50,5,3,0
LeNet,50,5,4,1
LeNet,50,5,5,307
LeNet,50,5,6,0
LeNet,50,5,7,0
LeNet,50,5,8,1
LeNet,50,5,9,1
LeNet,50,5,10,1
LeNet,50,5,11,0
LeNet,50,6,0,0
LeNet,50,6,1,0
LeNet,50,6,2,1
LeNet,50,6,3,53
LeNet,50,6,4,0
LeNet,50,6,5,0
LeNet,50,6,6,266
LeNet,50,6,7,0
LeNet,50,6,8,0
LeNet,50,6,9,0
LeNet,50,6,10,0
LeNet,50,6,11,0
LeNet,50,7,0,0
LeNet,50,7,1,0
LeNet,50,7,2,0
LeNet,50,7,3,0
LeNet,50,7,4,1
LeNet,50,7,5,1
LeNet,50,7,6,0
LeNet,50,7,7,227
LeNet,50,7,8,23
LeNet,50,7,9,5
LeNet,50,7,10,63
LeNet,50,7,11,0
LeNet,50,8,0,2
LeNet,50,8,1,0
LeNet,50,8,2,0
LeNet,50,8,3,0
LeNet,50,8,4,0
LeNet,50,8,5,3
LeNet,50,8,6,0
LeNet,50,8,7,8
LeNet,50,8,8,293
LeNet,50,8,9,2
LeNet,50,8,10,7
LeNet,50,8,11,5
LeNet,50,9,0,1
LeNet,50,9,1,0
LeNet,50,9,2,0
LeNet,50,9,3,0
LeNet,50,9,4,1
LeNet,50,9,5,0
LeNet,50,9,6,0
LeNet,50,9,7,4
LeNet,50,9,8,10
LeNet,50,9,9,290
LeNet,50,9,10,10
LeNet,50,9,11,4
LeNet,50,10,0,0
LeNet,50,10,1,1
LeNet,50,10,2,1
LeNet,50,10,3,2
LeNet,50,10,4,0
LeNet,50,10,5,4
LeNet,50,10,6,0
LeNet,50,10,7,20
LeNet,50,10,8,27
LeNet,50,10,9,8
LeNet,50,10,10,255
LeNet,50,10,11,2
LeNet,50,11,0,0
LeNet,50,11,1,0
LeNet,50,11,2,0
LeNet,50,11,3,1
LeNet,50,11,4,0
LeNet,50,11,5,0
LeNet,50,11,6,0
LeNet,50,11,7,2
LeNet,50,11,8,2
LeNet,50,11,9,9
LeNet,50,11,10,0
LeNet,50,11,11,306
