model,seed,class_id,class_name,precision,recall,f1,support
LeNet,50,0,class_0,0.9399293286219047,0.8312499999999974,0.8822553897175751,320
LeNet,50,1,class_1,0.9841772151898702,0.9718749999999969,0.9779874213831447,320
LeNet,50,2,class_2,0.8271276595744659,0.9718749999999969,0.8936781609190408,320
LeNet,50,3,class_3,0.7832167832167805,0.6999999999999977,0.7392739273922383,320
LeNet,50,4,class_4,0.9705882352941144,0.928124999999997,0.9488817891368773,320
LeNet,50,5,class_5,0.9504643962848267,0.959374999999997,0.9548989113525296,320
LeNet,50,6,class_6,0.734806629834252,0.8312499999999974,0.7800586510258924,320
LeNet,50,7,class_7,0.8697318007662801,0.7093749999999978,0.781411359724115,320
LeNet,50,8,class_8,0.8184357541899417,0.915624999999997,0.8643067846602658,320
LeNet,50,9,class_9,0.9177215189873388,0.9062499999999971,0.9119496855340882,320
LeNet,50,10,class_10,0.7589285714285691,0.7968749999999974,0.7774390243897417,320
LeNet,50,11,class_11,0.9652996845425836,0.9562499999999969,0.9607535321816004,320
