model,seed,class_id,class_name,precision,recall,f1,support
EfficientNet_B0,48,0,class_0,0.9148936170212737,0.940624999999997,0.9275808936820857,320
EfficientNet_B0,48,1,class_1,0.9721362229102136,0.9812499999999968,0.9766718506993414,320
EfficientNet_B0,48,2,class_2,0.9684542586750757,0.959374999999997,0.9638932496070322,320
EfficientNet_B0,48,3,class_3,0.8053097345132708,0.5687499999999982,0.666666666666179,320
EfficientNet_B0,48,4,class_4,0.9861591695501695,0.8906249999999971,0.935960591132503,320
EfficientNet_B0,48,5,class_5,0.9484848484848455,0.9781249999999969,0.9630769230764201,320
EfficientNet_B0,48,6,class_6,0.6732673267326715,0.8499999999999973,0.7513812154691178,320
EfficientNet_B0,48,7,class_7,0.9117647058823501,0.9687499999999969,0.9393939393934368,320
EfficientNet_B0,48,8,class_8,0.9571865443425046,0.9781249999999969,0.9675425038634846,320
EfficientNet_B0,48,9,class_9,0.9803278688524557,0.934374999999997,0.956799999999497,320
EfficientNet_B0,48,10,class_10,0.9807692307692275,0.9562499999999969,0.9683544303792437,320
EfficientNet_B0,48,11,class_11,0.9378698224852042,0.9906249999999969,0.9635258358657588,320
