model,seed,true_label,pred_label,count
TCN,42,0,0,310
TCN,42,0,1,0
TCN,42,0,2,0
TCN,42,0,3,1
TCN,42,0,4,6
TCN,42,0,5,0
TCN,42,0,6,3
TCN,42,0,7,0
TCN,42,0,8,0
TCN,42,0,9,0
TCN,42,0,10,0
TCN,42,0,11,0
TCN,42,1,0,0
TCN,42,1,1,282
TCN,42,1,2,0
TCN,42,1,3,3
TCN,42,1,4,10
TCN,42,1,5,23
TCN,42,1,6,1
TCN,42,1,7,0
TCN,42,1,8,0
TCN,42,1,9,0
TCN,42,1,10,1
TCN,42,1,11,0
TCN,42,2,0,6
TCN,42,2,1,0
TCN,42,2,2,311
TCN,42,2,3,0
TCN,42,2,4,0
TCN,42,2,5,0
TCN,42,2,6,0
TCN,42,2,7,0
TCN,42,2,8,3
TCN,42,2,9,0
TCN,42,2,10,0
TCN,42,2,11,0
TCN,42,3,0,0
TCN,42,3,1,1
TCN,42,3,2,0
TCN,42,3,3,255
TCN,42,3,4,3
TCN,42,3,5,0
TCN,42,3,6,60
TCN,42,3,7,0
TCN,42,3,8,0
TCN,42,3,9,0
TCN,42,3,10,0
TCN,42,3,11,1
TCN,42,4,0,14
TCN,42,4,1,5
TCN,42,4,2,0
TCN,42,4,3,18
TCN,42,4,4,274
TCN,42,4,5,2
TCN,42,4,6,0
TCN,42,4,7,0
TCN,42,4,8,0
TCN,42,4,9,4
TCN,42,4,10,0
TCN,42,4,11,3
TCN,42,5,0,1
TCN,42,5,1,13
TCN,42,5,2,1
TCN,42,5,3,0
TCN,42,5,4,2
TCN,42,5,5,302
TCN,42,5,6,0
TCN,42,5,7,0
TCN,42,5,8,0
TCN,42,5,9,0
TCN,42,5,10,1
TCN,42,5,11,0
TCN,42,6,0,3
TCN,42,6,1,1
TCN,42,6,2,0
TCN,42,6,3,138
TCN,42,6,4,1
TCN,42,6,5,2
TCN,42,6,6,171
TCN,42,6,7,0
TCN,42,6,8,0
TCN,42,6,9,4
TCN,42,6,10,0
TCN,42,6,11,0
TCN,42,7,0,0
TCN,42,7,1,0
TCN,42,7,2,6
TCN,42,7,3,0
TCN,42,7,4,0
TCN,42,7,5,0
TCN,42,7,6,0
TCN,42,7,7,243
TCN,42,7,8,18
TCN,42,7,9,1
TCN,42,7,10,13
TCN,42,7,11,39
TCN,42,8,0,19
TCN,42,8,1,0
TCN,42,8,2,11
TCN,42,8,3,0
TCN,42,8,4,1
TCN,42,8,5,1
TCN,42,8,6,0
TCN,42,8,7,17
TCN,42,8,8,266
TCN,42,8,9,0
TCN,42,8,10,2
TCN,42,8,11,3
TCN,42,9,0,1
TCN,42,9,1,2
TCN,42,9,2,0
TCN,42,9,3,7
TCN,42,9,4,14
TCN,42,9,5,1
TCN,42,9,6,0
TCN,42,9,7,3
TCN,42,9,8,17
TCN,42,9,9,250
TCN,42,9,10,22
TCN,42,9,11,3
TCN,42,10,0,0
TCN,42,10,1,0
TCN,42,10,2,0
TCN,42,10,3,0
TCN,42,10,4,1
TCN,42,10,5,2
TCN,42,10,6,0
TCN,42,10,7,12
TCN,42,10,8,13
TCN,42,10,9,0
TCN,42,10,10,292
TCN,42,10,11,0
TCN,42,11,0,0
TCN,42,11,1,0
TCN,42,11,2,0
TCN,42,11,3,30
TCN,42,11,4,14
TCN,42,11,5,1
TCN,42,11,6,13
TCN,42,11,7,0
TCN,42,11,8,21
TCN,42,11,9,4
TCN,42,11,10,0
TCN,42,11,11,237
