model,seed,best_config_path,hpo_trial_id,hpo_best_val_f1,hpo_best_val_acc,main_best_val_f1,main_test_macro_f1,config_json
CNN_LSTM,43,/home/yaxin/tacact/outputs_phase1_10gpu_20260428_061937/best_model_configs.json,2,0.9297372054985886,0.9297619047619048,0.9355248730141706,0.9323599167577185,"{""lr"": 0.0003, ""batch_size"": 8, ""weight_decay"": 0.0001, ""lstm_hidden"": 256}"
