model,seed,true_label,pred_label,count
GRU,43,0,0,279
GRU,43,0,1,0
GRU,43,0,2,19
GRU,43,0,3,1
GRU,43,0,4,1
GRU,43,0,5,7
GRU,43,0,6,11
GRU,43,0,7,0
GRU,43,0,8,1
GRU,43,0,9,0
GRU,43,0,10,0
GRU,43,0,11,1
GRU,43,1,0,0
GRU,43,1,1,257
GRU,43,1,2,0
GRU,43,1,3,0
GRU,43,1,4,14
GRU,43,1,5,45
GRU,43,1,6,0
GRU,43,1,7,0
GRU,43,1,8,0
GRU,43,1,9,1
GRU,43,1,10,3
GRU,43,1,11,0
GRU,43,2,0,10
GRU,43,2,1,0
GRU,43,2,2,307
GRU,43,2,3,0
GRU,43,2,4,0
GRU,43,2,5,1
GRU,43,2,6,1
GRU,43,2,7,0
GRU,43,2,8,0
GRU,43,2,9,0
GRU,43,2,10,0
GRU,43,2,11,1
GRU,43,3,0,7
GRU,43,3,1,2
GRU,43,3,2,2
GRU,43,3,3,218
GRU,43,3,4,16
GRU,43,3,5,0
GRU,43,3,6,63
GRU,43,3,7,0
GRU,43,3,8,0
GRU,43,3,9,4
GRU,43,3,10,0
GRU,43,3,11,8
GRU,43,4,0,10
GRU,43,4,1,10
GRU,43,4,2,0
GRU,43,4,3,0
GRU,43,4,4,290
GRU,43,4,5,7
GRU,43,4,6,1
GRU,43,4,7,0
GRU,43,4,8,0
GRU,43,4,9,1
GRU,43,4,10,0
GRU,43,4,11,1
GRU,43,5,0,3
GRU,43,5,1,6
GRU,43,5,2,1
GRU,43,5,3,0
GRU,43,5,4,0
GRU,43,5,5,308
GRU,43,5,6,0
GRU,43,5,7,0
GRU,43,5,8,0
GRU,43,5,9,0
GRU,43,5,10,2
GRU,43,5,11,0
GRU,43,6,0,4
GRU,43,6,1,0
GRU,43,6,2,0
GRU,43,6,3,79
GRU,43,6,4,10
GRU,43,6,5,0
GRU,43,6,6,219
GRU,43,6,7,0
GRU,43,6,8,0
GRU,43,6,9,2
GRU,43,6,10,0
GRU,43,6,11,6
GRU,43,7,0,11
GRU,43,7,1,0
GRU,43,7,2,6
GRU,43,7,3,0
GRU,43,7,4,0
GRU,43,7,5,9
GRU,43,7,6,0
GRU,43,7,7,266
GRU,43,7,8,20
GRU,43,7,9,3
GRU,43,7,10,2
GRU,43,7,11,3
GRU,43,8,0,8
GRU,43,8,1,0
GRU,43,8,2,6
GRU,43,8,3,0
GRU,43,8,4,0
GRU,43,8,5,5
GRU,43,8,6,0
GRU,43,8,7,0
GRU,43,8,8,288
GRU,43,8,9,3
GRU,43,8,10,4
GRU,43,8,11,6
GRU,43,9,0,7
GRU,43,9,1,2
GRU,43,9,2,0
GRU,43,9,3,0
GRU,43,9,4,5
GRU,43,9,5,3
GRU,43,9,6,1
GRU,43,9,7,0
GRU,43,9,8,5
GRU,43,9,9,285
GRU,43,9,10,7
GRU,43,9,11,5
GRU,43,10,0,0
GRU,43,10,1,1
GRU,43,10,2,0
GRU,43,10,3,0
GRU,43,10,4,0
GRU,43,10,5,1
GRU,43,10,6,1
GRU,43,10,7,6
GRU,43,10,8,5
GRU,43,10,9,1
GRU,43,10,10,305
GRU,43,10,11,0
GRU,43,11,0,0
GRU,43,11,1,0
GRU,43,11,2,0
GRU,43,11,3,0
GRU,43,11,4,3
GRU,43,11,5,0
GRU,43,11,6,13
GRU,43,11,7,0
GRU,43,11,8,1
GRU,43,11,9,2
GRU,43,11,10,1
GRU,43,11,11,300
