model,seed,class_id,class_name,precision,recall,f1,support
MobileNet_V2,50,0,class_0,0.9399399399399371,0.9781249999999969,0.9586523736595277,320
MobileNet_V2,50,1,class_1,0.9783281733746099,0.9874999999999968,0.982892690512716,320
MobileNet_V2,50,2,class_2,0.9906542056074735,0.9937499999999968,0.9921996879870163,320
MobileNet_V2,50,3,class_3,0.7643097643097617,0.7093749999999978,0.7358184764986879,320
MobileNet_V2,50,4,class_4,0.9901315789473651,0.940624999999997,0.9647435897430869,320
MobileNet_V2,50,5,class_5,0.9906249999999969,0.9906249999999969,0.9906249999994968,320
MobileNet_V2,50,6,class_6,0.7309941520467814,0.7812499999999976,0.7552870090629422,320
MobileNet_V2,50,7,class_7,0.9254901960784278,0.7374999999999976,0.8208695652168947,320
MobileNet_V2,50,8,class_8,0.9196428571428543,0.965624999999997,0.9420731707312047,320
MobileNet_V2,50,9,class_9,0.9999999999999967,0.946874999999997,0.9727126805773464,320
MobileNet_V2,50,10,class_10,0.7918918918918897,0.915624999999997,0.8492753623183407,320
MobileNet_V2,50,11,class_11,0.949404761904759,0.9968749999999968,0.9725609756092533,320
