model,seed,class_id,class_name,precision,recall,f1,support
LSTM,44,0,class_0,0.8286516853932561,0.921874999999997,0.8727810650882561,320
LSTM,44,1,class_1,0.8387096774193523,0.8937499999999972,0.8653555219359577,320
LSTM,44,2,class_2,0.9347826086956492,0.940624999999997,0.9376947040493412,320
LSTM,44,3,class_3,0.6113744075829369,0.8062499999999975,0.6954177897569198,320
LSTM,44,4,class_4,0.7020648967551602,0.7437499999999976,0.7223065250374345,320
LSTM,44,5,class_5,0.9090909090909063,0.937499999999997,0.9230769230764202,320
LSTM,44,6,class_6,0.706122448979589,0.5406249999999982,0.61238938053048,320
LSTM,44,7,class_7,0.8805031446540852,0.8749999999999972,0.877742946707961,320
LSTM,44,8,class_8,0.9116719242902179,0.9031249999999971,0.9073783359492616,320
LSTM,44,9,class_9,0.8812260536398433,0.7187499999999977,0.7917383820993302,320
LSTM,44,10,class_10,0.9233226837060673,0.9031249999999971,0.9131121642964954,320
LSTM,44,11,class_11,0.949275362318837,0.8187499999999974,0.8791946308719829,320
