split_mode,model,category,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,training_seconds_mean,training_seconds_std,inference_ms_mean,inference_ms_std,params_m
subject,CNN_LSTM,temporal,0.9216145833333333,,0.920994704037203,,0.9234052666075078,,0.9216145833333304,,2935.2819106522948,,0.6937842932529747,,11.961804
